Trader,Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,Client Order ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,CompID,Cust ID,Product Code,Penny,Parent Type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
,01/15/21,BOSTON,B,P,2000,C,C,6,2021,60,4.15,C,C,BOXNYC13734,,938,,273,792,oscarg,oscarg,,,,,Y,,,,A,0.1,200,0,0,200,132682769
,01/15/21,BOSTON,S,P,300,CSCO,CSCO,1,2021,45,0.02,C,P,BOXNYC17191,,938,,444,792,oscarg,oscarg,,,,,Y,,,,A,0.1,30,-90,0,-60,132587882
,01/15/21,BOSTON,B,P,300,CSCO,CSCO,2,2021,45,1.44,C,P,BOXNYC17191,,938,,444,792,oscarg,oscarg,,,,,Y,,,,A,0.1,30,-90,0,-60,132588377
,01/15/21,BOSTON,S,P,2500,CSCO,CSCO,6,2021,45,3.15,C,P,BOXNYC22694,,938,,444,792,oscarg,oscarg,,,,,Y,,,,A,0.1,250,375,0,625,132714806
,01/19/21,BOSTON,B,P,3000,GE,GE,2,2021,12,0.93,C,C,BOXNYC2447,,938,,273,792,oscarg,oscarg,,,,,Y,,,,A,0.1,300,0,0,300,132954316
,01/20/21,BOSTON,B,P,1500,AAL,AAL,8,2021,15,2.62,C,P,BOXNYC5753,,938,,352,792,oscarg,oscarg,,,,,Y,,,,A,0.1,150,225,0,375,133266367
,01/20/21,BOSTON,S,P,1500,CF,CF,1,2022,27.5,1.43,C,P,BOXNYC1918,,938,,352,792,oscarg,oscarg,,,,,,,,,A,0.1,150,225,0,375,133185870
,01/20/21,BOSTON,S,C,150,KHC,KHC,1,2023,40,2.24,C,C,BOXNYC6660,,938,,608,792,oscarg,oscarg,,,,,Y,,,,A,0.1,15,-75,0,-60,133286584
,01/20/21,BOSTON,S,P,150,KHC,KHC,1,2023,40,11.41,C,C,BOXNYC6660,,938,,608,792,oscarg,oscarg,,,,,Y,,,,A,0.1,15,-75,0,-60,133286874
,01/21/21,BOSTON,B,P,2550,IWM,IWM,12,2021,150,5.2,C,P,BOXNYC11754,,938,,444,792,oscarg,oscarg,,,,etf_iwm,Y,,,,A,0.1,255,382.5,0,637.5,133635252
,01/21/21,BOSTON,B,P,500,IWM,IWM,12,2021,210,20.65,C,P,BOXNYC13959,,938,,444,792,oscarg,oscarg,,,,etf_iwm,Y,,,,A,0.1,50,75,0,125,133637259
,01/22/21,BOSTON,B,P,150,UBER,UBER,1,2022,55,11.15,C,P,BOXNYC2315,,938,,352,792,oscarg,oscarg,,,,,Y,,,,A,0.1,15,22.5,0,37.5,133844924
,01/22/21,BOSTON,B,P,100,UBER,UBER,1,2022,55,11.15,C,P,BOXNYC2315,,938,,352,792,oscarg,oscarg,,,,,Y,,,,A,0.1,10,15,0,25,133844826
,01/25/21,BOSTON,B,P,350,FB,FB,4,2021,270,18,C,P,BOXNYC9353,,938,,444,792,oscarg,oscarg,,,,,Y,,,,A,0.1,35,52.5,0,87.5,134136702
23160696,01/25/21,BOSTON,B,P,16,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,792,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1.6,-3.2,0.72,-0.88,134067124
23160696,01/25/21,BOSTON,B,P,1,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,792,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.1,-0.2,0.05,-0.06,134067141
,01/26/21,BOSTON,B,P,3000,GM,GM,1,2022,42,5.07,C,P,BOXNYC13817,,938,,352,792,oscarg,oscarg,,,,,Y,,,,A,0.1,300,450,0,750,134817873
,01/26/21,BOSTON,B,P,50,MMM,MMM,3,2021,190,16.85,C,N,BOXNYC18982,,938,362,10,792,oscarg,oscarg,,,,,Y,,,,A,0.1,5,7.5,0,12.5,134838576
,01/27/21,BOSTON,S,P,200,CTSH,CTSH,1,2022,55,2.75,C,C,BOXNYC16275,,938,,273,792,oscarg,oscarg,,,,,,,,,A,0.1,20,0,0,20,135130956
,01/27/21,BOSTON,S,P,200,SO,SO,1,2022,42.5,1.59,C,C,BOXNYC18811,,938,,273,792,oscarg,oscarg,,,,,Y,,,,A,0.1,20,0,0,20,135130653
,01/27/21,BOSTON,S,P,200,STX,STX,1,2022,60,7.3,C,N,BOXNYC14355,,938,362,10,792,oscarg,oscarg,,,,,Y,,,,A,0.1,20,30,0,50,135132569
,01/27/21,BOSTON,B,P,1700,TSM,TSM,1,2022,100,9.2,C,P,BOXNYC7403,,938,,444,792,oscarg,oscarg,,,,,Y,,,,A,0.1,170,-510,0,-340,135052268
,01/27/21,BOSTON,S,C,850,TSM,TSM,1,2022,200,5.05,C,P,BOXNYC7403,,938,,444,792,oscarg,oscarg,,,,,Y,,,,A,0.1,85,-255,0,-170,135055422
,01/28/21,BOSTON,B,P,2000,LI,LI,3,2021,30,3.45,C,P,BOXNYC30081,,938,,352,792,oscarg,oscarg,,,,,Y,,,,A,0.1,200,300,0,500,135411926
,01/28/21,BOSTON,S,P,1275,MDLZ,MDLZ,1,2021,57.5,0.92,C,P,BOXNYC29628,,938,,352,792,oscarg,oscarg,,,,,Y,,,,A,0.1,127.5,191.25,0,318.75,135434536
,01/28/21,BOSTON,B,P,1000,TCOM,TCOM,9,2021,30,3,C,F,BOXNYC18877,,938,,10,792,oscarg,oscarg,,,,,Y,,,,A,0.1,100,150,0,250,135508222
,01/28/21,BOSTON,B,P,500,TSM,TSM,4,2021,120,8.1,C,C,BOXNYC10155,,938,,273,792,oscarg,oscarg,,,,,Y,,,,A,0.1,50,0,0,50,135404918
,01/28/21,BOSTON,B,P,1050,TSM,TSM,7,2021,115,9.7,C,P,BOXNYC10782,,938,,444,792,oscarg,oscarg,,,,,Y,,,,A,0.1,105,157.5,0,262.5,135356355
,01/28/21,BOSTON,B,P,250,TSM,TSM,7,2021,115,9.7,C,N,BOXNYC10782,,938,362,10,792,oscarg,oscarg,,,,,Y,,,,A,0.1,25,37.5,0,62.5,135356473
,01/29/21,BOSTON,B,P,250,AAPL,AAPL,9,2021,110,6.65,C,C,BOXNYC512,,938,,608,792,oscarg,oscarg,,,,,Y,,,,A,0.1,25,0,0,25,135778665
,01/29/21,BOSTON,S,P,900,D,D,1,2022,55,2.15,C,P,BOXNYC954,,938,,352,792,oscarg,oscarg,,,,,,,,,A,0.1,90,135,0,225,135745721
,01/29/21,BOSTON,S,C,3500,FXI,FXI,9,2021,52,2.7,C,F,BOXNYC1606,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,,0.1,350,0,0,350,135841605
,01/29/21,BOSTON,S,C,2000,FXI,FXI,9,2021,52,2.7,C,F,BOXNYC1606,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,R,0.1,200,"1,000.00",0,"1,200.00",135841666
,01/29/21,BOSTON,S,C,1000,FXI,FXI,9,2021,52,2.7,C,F,BOXNYC1606,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,R,0.1,100,500,0,600,135841377
,01/29/21,BOSTON,S,C,500,FXI,FXI,9,2021,52,2.7,C,F,BOXNYC1606,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,R,0.1,50,250,0,300,135841672
,01/29/21,BOSTON,S,C,500,FXI,FXI,9,2021,52,2.7,C,F,BOXNYC1606,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,R,0.1,50,250,0,300,135841676
,01/29/21,BOSTON,B,C,1000,FXI,FXI,9,2021,52,2.7,C,P,BOXNYC1607,,938,,444,792,oscarg,oscarg,,,,etf,Y,,,,A,0.1,100,150,0,250,135840559
,01/29/21,BOSTON,S,C,3500,FXI,FXI,9,2021,52,2.7,C,F,TM,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,,0.1,350,0,0,350,136182974
,01/29/21,BOSTON,B,C,2000,FXI,FXI,9,2021,52,2.7,C,C,TM,,938,,444,792,oscarg,oscarg,,,,etf,Y,,,,,0.1,200,0,0,200,136182920
,01/29/21,BOSTON,S,C,2000,FXI,FXI,9,2021,52,2.7,C,F,TM,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,R,0.1,200,"1,000.00",0,"1,200.00",136182984
,01/29/21,BOSTON,S,C,1000,FXI,FXI,9,2021,52,2.7,C,F,TM,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,R,0.1,100,500,0,600,136182955
,01/29/21,BOSTON,B,C,500,FXI,FXI,9,2021,52,2.7,C,C,TM,,938,,608,792,oscarg,oscarg,,,,etf,Y,,,,,0.1,50,0,0,50,136182931
,01/29/21,BOSTON,S,C,500,FXI,FXI,9,2021,52,2.7,C,F,TM,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,,0.1,50,0,0,50,136182941
,01/29/21,BOSTON,S,C,500,FXI,FXI,9,2021,52,2.7,C,F,TM,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,R,0.1,50,250,0,300,136182965
,01/29/21,BOSTON,B,C,3500,FXI,FXI,9,2021,52,2.7,O,F,TM,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,,0.1,350,0,0,350,136205697
,01/29/21,BOSTON,B,C,2000,FXI,FXI,9,2021,52,2.7,O,F,TM,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,,0.1,200,0,0,200,136205689
,01/29/21,BOSTON,B,C,1000,FXI,FXI,9,2021,52,2.7,O,F,TM,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,,0.1,100,0,0,100,136205678
,01/29/21,BOSTON,S,C,1000,FXI,FXI,9,2021,52,2.7,O,C,TM,,938,,444,792,oscarg,oscarg,,,,etf,Y,,,,,0.1,100,0,0,100,136205772
,01/29/21,BOSTON,B,C,500,FXI,FXI,9,2021,52,2.7,O,F,TM,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,,0.1,50,0,0,50,136205660
,01/29/21,BOSTON,B,C,500,FXI,FXI,9,2021,52,2.7,O,F,TM,,938,,286,792,oscarg,oscarg,,,,etf,Y,,,,,0.1,50,0,0,50,136205693
,01/29/21,BOSTON,B,P,661,LI,LI,9,2021,30,7.5,C,F,BOXNYC7274,,938,,50,792,oscarg,oscarg,,,,,Y,,,,A,0.1,66.1,99.15,0,165.25,135861401
,01/29/21,BOSTON,B,P,489,LI,LI,9,2021,30,7.5,C,F,BOXNYC7274,,938,,250,792,oscarg,oscarg,,,,,Y,,,,A,0.1,48.9,73.35,0,122.25,135861405
23160696,01/25/21,C2,B,P,29,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,2.9,12.47,1.31,16.68,134087355
23160696,01/25/21,C2,B,P,10,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1,4.3,0.45,5.75,134087819
23160696,01/25/21,C2,B,P,3,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.3,1.29,0.14,1.73,134079642
23160696,01/25/21,C2,B,P,3,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.3,1.29,0.14,1.73,134080101
23160696,01/25/21,C2,B,P,40,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,4,17.2,1.8,23,134099700
23160696,01/25/21,C2,B,P,28,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,2.8,12.04,1.26,16.1,134097623
23160696,01/25/21,C2,B,P,1,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.1,0.43,0.05,0.58,134098834
23160696,01/25/21,C2,B,P,2,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.2,0.86,0.09,1.15,134108239
23160696,01/25/21,C2,B,P,2,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.2,0.86,0.09,1.15,134108456
23160696,01/25/21,C2,B,P,1,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.1,0.43,0.05,0.58,134231593
,01/04/2021,CBOE,B,P,400,SPX,SPX,1,2021,"2,500.00",0.41,C,P,6214000MC,,BMLS,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,40,236,0,276,130071350
,01/04/2021,CBOE,S,P,300,SPX,SPX,2,2021,"2,875.00",9.76,C,P,6214000MC,,BMLS,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,30,177,0,207,130072825
,01/04/2021,CBOE,S,P,100,SPX,SPX,2,2021,"3,300.00",34.3,C,P,6214000J6,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,10,59,0,69,130123551
,01/04/2021,CBOE,S,P,50,SPX,SPX,2,2021,"3,300.00",34.3,C,P,6214000J6,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,5,29.5,0,34.5,130123158
,01/04/2021,CBOE,S,P,20,SPX,SPX,2,2021,"3,450.00",43.6,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,2,11.8,0,13.8,130169456
,01/04/2021,CBOE,S,P,20,SPX,SPX,2,2021,"3,450.00",43.6,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,2,11.8,0,13.8,130169467
,01/04/2021,CBOE,S,P,20,SPX,SPX,2,2021,"3,450.00",43.6,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,2,11.8,0,13.8,130169486
,01/04/2021,CBOE,S,P,20,SPX,SPX,2,2021,"3,450.00",43.6,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,2,11.8,0,13.8,130169488
,01/04/2021,CBOE,S,P,20,SPX,SPX,2,2021,"3,450.00",43.6,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,2,11.8,0,13.8,130169489
,01/04/2021,CBOE,S,P,800,SPX,SPX,3,2021,"2,800.00",12.61,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,80,344,0,424,130081401
,01/04/2021,CBOE,S,P,200,SPX,SPX,3,2021,"2,800.00",12.61,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,20,86,0,106,130081552
,01/04/2021,CBOE,S,P,100,SPX,SPX,3,2021,"2,800.00",12.61,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,R,0.1,10,43,0,53,130083653
,01/04/2021,CBOE,B,P,800,SPX,SPX,3,2021,"2,800.00",12.61,C,B,62140006I,,XCHG,,284,792,oscarg,oscarg,,,,index_spx,,,,,R,0.1,80,472,0,552,130080345
,01/04/2021,CBOE,B,P,400,SPX,SPX,3,2021,"3,300.00",44.5,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,40,172,0,212,130080469
,01/04/2021,CBOE,B,P,100,SPX,SPX,3,2021,"3,300.00",44.5,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,10,43,0,53,130080598
,01/04/2021,CBOE,B,P,50,SPX,SPX,3,2021,"3,300.00",44.5,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,R,0.1,5,21.5,0,26.5,130082522
,01/04/2021,CBOE,S,P,400,SPX,SPX,3,2021,"3,300.00",44.5,C,B,62140006I,,XCHG,,284,792,oscarg,oscarg,,,,index_spx,,,,,R,0.1,40,236,0,276,130081558
,01/04/2021,CBOE,S,C,2,SPX,SPX,3,2021,"3,655.00",155,C,P,6214000MC,,BMLS,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.2,1.18,0,1.38,130070620
,01/04/2021,CBOE,B,P,2,SPX,SPX,3,2021,"3,655.00",145,C,P,6214000MC,,BMLS,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.2,1.18,0,1.38,130071412
,01/04/2021,CBOE,B,C,14,SPX,SPX,3,2021,"3,665.00",149,C,P,6214000J6,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,1.4,8.26,0,9.66,130124143
,01/04/2021,CBOE,B,C,7,SPX,SPX,3,2021,"3,665.00",149,C,P,6214000J6,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.7,4.13,0,4.83,130122437
,01/04/2021,CBOE,S,P,14,SPX,SPX,3,2021,"3,665.00",147,C,P,6214000J6,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,1.4,8.26,0,9.66,130123402
,01/04/2021,CBOE,S,P,7,SPX,SPX,3,2021,"3,665.00",147,C,P,6214000J6,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.7,4.13,0,4.83,130123523
,01/04/2021,CBOE,S,C,4,SPX,SPX,3,2021,"3,720.00",135,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.4,2.36,0,2.76,130169426
,01/04/2021,CBOE,S,C,4,SPX,SPX,3,2021,"3,720.00",135,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.4,2.36,0,2.76,130169432
,01/04/2021,CBOE,S,C,4,SPX,SPX,3,2021,"3,720.00",135,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.4,2.36,0,2.76,130169458
,01/04/2021,CBOE,S,C,4,SPX,SPX,3,2021,"3,720.00",135,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.4,2.36,0,2.76,130169484
,01/04/2021,CBOE,S,C,4,SPX,SPX,3,2021,"3,720.00",135,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.4,2.36,0,2.76,130169509
,01/04/2021,CBOE,B,P,4,SPX,SPX,3,2021,"3,720.00",142,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.4,2.36,0,2.76,130169228
,01/04/2021,CBOE,B,P,4,SPX,SPX,3,2021,"3,720.00",142,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.4,2.36,0,2.76,130169237
,01/04/2021,CBOE,B,P,4,SPX,SPX,3,2021,"3,720.00",142,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.4,2.36,0,2.76,130169239
,01/04/2021,CBOE,B,P,4,SPX,SPX,3,2021,"3,720.00",142,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.4,2.36,0,2.76,130169274
,01/04/2021,CBOE,B,P,4,SPX,SPX,3,2021,"3,720.00",142,C,P,62140008K,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.4,2.36,0,2.76,130169351
,01/04/2021,CBOE,B,C,29,SPX,SPX,3,2021,"3,730.00",130.5,C,P,621400084,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,2.9,17.11,0,20.01,130124929
,01/04/2021,CBOE,S,P,29,SPX,SPX,3,2021,"3,730.00",144.5,C,P,621400084,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,2.9,17.11,0,20.01,130125778
,01/04/2021,CBOE,B,C,28,SPX,SPX,3,2021,"3,735.00",133,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,2.8,12.04,0,14.84,130080423
,01/04/2021,CBOE,B,C,7,SPX,SPX,3,2021,"3,735.00",133,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.7,3.01,0,3.71,130080553
,01/04/2021,CBOE,B,C,4,SPX,SPX,3,2021,"3,735.00",133,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,R,0.1,0.4,1.72,0,2.12,130082687
,01/04/2021,CBOE,S,C,28,SPX,SPX,3,2021,"3,735.00",133,C,B,62140006I,,XCHG,,284,792,oscarg,oscarg,,,,index_spx,,,,,R,0.1,2.8,16.52,0,19.32,130081338
,01/04/2021,CBOE,S,P,28,SPX,SPX,3,2021,"3,735.00",137,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,2.8,12.04,0,14.84,130081380
,01/04/2021,CBOE,S,P,7,SPX,SPX,3,2021,"3,735.00",137,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,0.7,3.01,0,3.71,130081462
,01/04/2021,CBOE,S,P,4,SPX,SPX,3,2021,"3,735.00",137,C,F,62140005R,,XCHG,,286,792,oscarg,oscarg,,,,index_spx,,,,,R,0.1,0.4,1.72,0,2.12,130083835
,01/04/2021,CBOE,B,P,28,SPX,SPX,3,2021,"3,735.00",137,C,B,62140006I,,XCHG,,284,792,oscarg,oscarg,,,,index_spx,,,,,R,0.1,2.8,16.52,0,19.32,130080294
,01/04/2021,CBOE,B,P,200,SPX,SPX,6,2021,"2,350.00",20.8,C,P,6214000MC,,BMLS,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,20,118,0,138,130071290
,01/04/2021,CBOE,B,P,200,SPX,SPX,6,2021,"2,975.00",67.5,C,P,6214000J6,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,20,118,0,138,130122496
,01/04/2021,CBOE,B,P,100,SPX,SPX,6,2021,"2,975.00",67.5,C,P,6214000J6,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,10,59,0,69,130124301
,01/04/2021,CBOE,B,P,150,SPX,SPX,6,2021,"3,200.00",89.03,C,P,621400084,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,15,88.5,0,103.5,130125049
,01/04/2021,CBOE,B,P,3300,VIX,VIX,2,2021,20,0.68,C,P,6.21E+13,,BMLS,,444,792,oscarg,oscarg,,,,index_vix,,,,,A,0.1,330,"1,650.00",0,"1,980.00",130107596
,01/04/2021,CBOE,B,C,1386,VIX,VIX,2,2021,27,4.1,C,P,6.21E+13,,BMLS,,444,792,oscarg,oscarg,,,,index_vix,,,,,A,0.1,138.6,693,0,831.6,130107638
,01/04/2021,CBOE,S,P,1386,VIX,VIX,2,2021,27,4.3,C,P,6.21E+13,,BMLS,,444,792,oscarg,oscarg,,,,index_vix,,,,,A,0.1,138.6,693,0,831.6,130108117
,01/04/2021,CBOE,S,C,3300,VIX,VIX,2,2021,40,1.7,C,P,6.21E+13,,BMLS,,444,792,oscarg,oscarg,,,,index_vix,,,,,A,0.1,330,"1,650.00",0,"1,980.00",130108237
,01/05/2021,CBOE,B,P,1000,SPX,SPX,3,2021,"1,675.00",1.6,C,P,5215000V8,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,R,0.1,100,590,0,690,130381312
,01/05/2021,CBOE,B,P,500,SPX,SPX,3,2021,"1,675.00",1.6,C,P,5215000V8,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,50,295,0,345,130372540
,01/05/2021,CBOE,B,P,1000,SPX,SPX,3,2021,"1,700.00",1.9,C,P,5215000F9,,XCHG,,444,792,oscarg,oscarg,,,,index_spx,,,,,A,0.1,100,590,0,690,130318107
23160696,01/05/2021,CBOE,B,P,9,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.9,0,0.41,1.31,130322989
23160696,01/05/2021,CBOE,B,P,9,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.9,0,0.41,1.31,130373043
23160696,01/05/2021,CBOE,B,P,7,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.7,0,0.32,1.02,130324711
23160696,01/05/2021,CBOE,B,P,7,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.7,0,0.32,1.02,130324808
23160696,01/05/2021,CBOE,B,P,7,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.7,0,0.32,1.02,130358702
23160696,01/05/2021,CBOE,B,P,4,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.4,0,0.18,0.58,130325516
23160696,01/05/2021,CBOE,B,P,4,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.4,0,0.18,0.58,130371312
23160696,01/05/2021,CBOE,B,P,4,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.4,0,0.18,0.58,130373166
