Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID,modifiedTradeDate,modifiedExch,modifiedBS,modifiedPC,modifiedClass,modifiedSym,modifiedStrike,modifiedPrice,modifiedQty,modifiedOC,modifiedCFM,modifiedExBrok,modifiedTotalCharges,drv_trade_client_account_execution_id
05/04/21,CBOE,S,P,2,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLG1,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.2000,.0000,.0900,.2900,152560277,5/4/2021,cboe,s,p,arkk,arkk,120,9.3,2,c,c,bmls,0.29,316656
05/04/21,CBOE,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLG1,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152559885,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,CBOE,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLG1,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152559960,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,CBOE,S,P,4,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLG6,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.4000,.0000,.1800,.5800,152560417,5/4/2021,cboe,s,p,arkk,arkk,120,9.3,4,c,c,bmls,0.58,316656
05/04/21,CBOE,S,P,3,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLG6,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,.0000,.1350,.4350,152560087,5/4/2021,cboe,s,p,arkk,arkk,120,9.3,3,c,c,bmls,0.435,316656
05/04/21,CBOE,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLG6,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152560252,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,CBOE,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLGV,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152562550,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,CBOE,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLH4,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.1000,.0000,.0450,.1450,152562451,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,CBOE,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLH7,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152562382,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,CBOE,S,P,3,ARKK,ARKK,5,2021,120.0000,9.200000,C,C,O5C05ULLHD,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,.0000,.1350,.4350,152562705,5/4/2021,cboe,s,p,arkk,arkk,120,9.2,3,c,c,bmls,0.435,316656
05/04/21,CBOE,S,P,3,ARKK,ARKK,5,2021,120.0000,9.200000,C,C,O5C05ULLHD,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,.0000,.1350,.4350,152562818,5/4/2021,cboe,s,p,arkk,arkk,120,9.2,3,c,c,bmls,0.435,316656
05/04/21,CBOE,S,P,1,ARKK,ARKK,5,2021,120.0000,9.200000,C,C,O5C05ULLHD,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152562739,5/4/2021,cboe,s,p,arkk,arkk,120,9.2,1,c,c,bmls,0.145,316656
05/04/21,CBOE,S,P,1,ARKK,ARKK,5,2021,120.0000,9.200000,C,C,O5C05ULLHD,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152562948,5/4/2021,cboe,s,p,arkk,arkk,120,9.2,1,c,c,bmls,0.145,316656
05/04/21,CBOE,S,P,1,ARKK,ARKK,5,2021,120.0000,9.200000,C,C,O5C05ULLHN,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.1000,.0000,.0450,.1450,152571040,5/4/2021,cboe,s,p,arkk,arkk,120,9.2,1,c,c,bmls,0.145,316656
05/04/21,EDGXOP,B,P,5,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFUK,BLPOPT_20210504-00066-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.5000,-.0500,.2250,.6750,152656910,5/4/2021,edgxop,b,p,arkk,arkk,110,4.1,5,o,c,bmls,0.675,316656
05/04/21,EDGXOP,B,P,1,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFUK,BLPOPT_20210504-00066-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,-.0100,.0450,.1350,152657055,5/4/2021,edgxop,b,p,arkk,arkk,110,4.1,1,o,c,bmls,0.135,316656
05/04/21,EDGXOP,B,P,3,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG2D,BLPOPT_20210504-00066-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.3000,-.0300,.1350,.4050,152558991,5/4/2021,edgxop,b,p,arkk,arkk,110,4,3,o,c,bmls,0.405,316656
05/04/21,EDGXOP,B,P,1,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG2D,BLPOPT_20210504-00066-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,-.0100,.0450,.1350,152558919,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,EDGXOP,B,P,1,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG2H,BLPOPT_20210504-00066-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,-.0100,.0450,.1350,152558598,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,EDGXOP,B,P,1,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG2H,BLPOPT_20210504-00066-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,-.0100,.0450,.1350,152558758,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,EDGXOP,B,P,1,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG2H,BLPOPT_20210504-00066-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,-.0100,.0450,.1350,152559014,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,EDGXOP,B,P,1,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG2I,BLPOPT_20210504-00066-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,-.0100,.0450,.1350,152558744,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,EDGXOP,S,P,1,ARKK,ARKK,5,2021,117.0000,7.400000,C,C,O3605ULJ9J,BLPOPT_20210504-00065-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.1000,-.0100,.0450,.1350,152556828,5/4/2021,edgxop,s,p,arkk,arkk,117,7.4,1,c,c,bmls,0.135,316656
05/04/21,EDGXOP,S,P,1,ARKK,ARKK,5,2021,117.0000,7.200000,C,C,O3605ULJBP,BLPOPT_20210504-00065-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.1000,-.0100,.0450,.1350,152571532,5/4/2021,edgxop,s,p,arkk,arkk,117,7.2,1,c,c,bmls,0.135,316656
05/04/21,EDGXOP,S,P,1,ARKK,ARKK,5,2021,117.0000,7.200000,C,C,O3605ULJBS,BLPOPT_20210504-00065-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,-.0100,.0450,.1350,152568431,5/4/2021,edgxop,s,p,arkk,arkk,117,7.2,1,c,c,bmls,0.135,316656
05/04/21,EDGXOP,S,P,4,ARKK,ARKK,5,2021,120.0000,9.500000,C,C,O5C05ULLDN,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.4000,-.0400,.1800,.5400,152656517,5/4/2021,edgxop,s,p,arkk,arkk,120,9.5,4,c,c,bmls,0.54,316656
05/04/21,EDGXOP,S,P,3,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLGM,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,-.0300,.1350,.4050,152562344,5/4/2021,edgxop,s,p,arkk,arkk,120,9.3,3,c,c,bmls,0.405,316656
05/04/21,EDGXOP,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLH2,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.1000,-.0100,.0450,.1350,152562425,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,EDGXOP,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLH6,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,-.0100,.0450,.1350,152562463,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,EMLD,B,P,2,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG2E,BLPOPT_20210504-00066-00001,2BF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.2000,1.7000,.0900,1.9900,152558811,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,EMLD,S,P,3,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLGD,BLPOPT_20210504-00064-00001,2BF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,2.5500,.1350,2.9850,152560503,5/4/2021,emld,s,p,arkk,arkk,120,9.3,3,c,c,2bf3,2.985,316656
05/04/21,EMLD,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLGD,BLPOPT_20210504-00064-00001,2BF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.8500,.0450,.9950,152560445,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,EMLD,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLH3,BLPOPT_20210504-00064-00001,2BF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.8500,.0450,.9950,152562227,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,EMLD,S,P,1,ARKK,ARKK,5,2021,120.0000,9.200000,C,C,O5C05ULLHR,BLPOPT_20210504-00064-00001,2BF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.8500,.0450,.9950,152571482,5/4/2021,emld,s,p,arkk,arkk,120,9.2,1,c,c,2bf3,0.995,316656
05/04/21,GEMINI,B,P,2,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG23,BLPOPT_20210504-00066-00001,BABS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,2,.100000000000000,.2000,1.7000,.0900,1.9900,152558770,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,GEMINI,S,P,1,ARKK,ARKK,5,2021,117.0000,7.300000,C,C,O3605ULJAK,BLPOPT_20210504-00065-00001,BABS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,2,.100000000000000,.1000,.8500,.0450,.9950,152560208,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,ISE,B,P,14,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFTN,BLPOPT_20210504-00066-00001,BAA5,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,1.4000,-12.0400,.6300,-10.0100,152655677,5/4/2021,ise,b,p,arkk,arkk,110,4.1,14,o,c,baa5,-10.01,316656
05/04/21,ISE,B,P,13,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULFVV,BLPOPT_20210504-00066-00001,BAA6,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,1.3000,-11.1800,.5850,-9.2950,152555058,5/4/2021,ise,b,p,arkk,arkk,110,4,13,o,c,baa6,-9.295,316656
05/04/21,ISE,B,P,11,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG0C,BLPOPT_20210504-00066-00001,BABC,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,1.1000,-9.4600,.4950,-7.8650,152555458,5/4/2021,ise,b,p,arkk,arkk,110,4,11,o,c,babc,-7.865,316656
05/04/21,ISE,B,P,2,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG0C,BLPOPT_20210504-00066-00001,BABC,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,.2000,-1.7200,.0900,-1.4300,152555318,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,ISE,B,P,14,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG0O,BLPOPT_20210504-00066-00001,BABE,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,1.4000,-12.0400,.6300,-10.0100,152555852,5/4/2021,ise,b,p,arkk,arkk,110,4,14,o,c,babe,-10.01,316656
05/04/21,ISE,B,P,10,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG11,BLPOPT_20210504-00066-00001,BAA6,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,1.0000,-8.6000,.4500,-7.1500,152555022,5/4/2021,ise,b,p,arkk,arkk,110,4,10,o,c,baa6,-7.15,316656
05/04/21,ISE,B,P,4,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG11,BLPOPT_20210504-00066-00001,BAA6,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,.4000,-3.4400,.1800,-2.8600,152554984,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,ISE,B,P,13,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG1A,BLPOPT_20210504-00066-00001,BABC,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,1.3000,-11.1800,.5850,-9.2950,152557757,5/4/2021,ise,b,p,arkk,arkk,110,4,13,o,c,babc,-9.295,316656
05/04/21,ISE,B,P,14,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG1L,BLPOPT_20210504-00066-00001,BABE,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,1.4000,-12.0400,.6300,-10.0100,152558143,5/4/2021,ise,b,p,arkk,arkk,110,4,14,o,c,babe,-10.01,316656
05/04/21,ISE,B,P,1,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG22,BLPOPT_20210504-00066-00001,BAA4,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,2,.100000000000000,.1000,.0000,.0450,.1450,152558726,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,ISE,B,P,9,ARKK,ARKK,5,2021,110.0000,3.900000,O,C,O1605ULG2J,BLPOPT_20210504-00066-00001,BABC,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,.9000,-7.7400,.4050,-6.4350,152557911,5/4/2021,ise,b,p,arkk,arkk,110,3.9,9,o,c,babc,-6.435,316656
05/04/21,ISE,B,P,5,ARKK,ARKK,5,2021,110.0000,3.900000,O,C,O1605ULG2J,BLPOPT_20210504-00066-00001,BABC,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,.5000,-4.3000,.2250,-3.5750,152559168,5/4/2021,ise,b,p,arkk,arkk,110,3.9,5,o,c,babc,-3.575,316656
05/04/21,ISE,B,P,12,ARKK,ARKK,5,2021,110.0000,3.900000,O,C,O1605ULG3O,BLPOPT_20210504-00066-00001,BABC,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,1.2000,-10.3200,.5400,-8.5800,152561325,5/4/2021,ise,b,p,arkk,arkk,110,3.9,12,o,c,babc,-8.58,316656
05/04/21,ISE,B,P,2,ARKK,ARKK,5,2021,110.0000,3.900000,O,C,O1605ULG3O,BLPOPT_20210504-00066-00001,BABC,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,.2000,-1.7200,.0900,-1.4300,152561381,5/4/2021,ise,b,p,arkk,arkk,110,3.9,2,o,c,babc,-1.43,316656
05/04/21,ISE,B,P,11,ARKK,ARKK,5,2021,110.0000,3.900000,O,C,O1605ULG41,BLPOPT_20210504-00066-00001,BAA5,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,1.1000,-9.4600,.4950,-7.8650,152561723,5/4/2021,ise,b,p,arkk,arkk,110,3.9,11,o,c,baa5,-7.865,316656
05/04/21,ISE,B,P,2,ARKK,ARKK,5,2021,110.0000,3.900000,O,C,O1605ULG41,BLPOPT_20210504-00066-00001,BAA5,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,1,.100000000000000,.2000,-1.7200,.0900,-1.4300,152561518,5/4/2021,ise,b,p,arkk,arkk,110,3.9,2,o,c,baa5,-1.43,316656
05/04/21,ISE,S,P,4,ARKK,ARKK,5,2021,117.0000,7.300000,C,C,O3605ULJAJ,BLPOPT_20210504-00065-00001,BABC,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,2,.100000000000000,.4000,.0000,.1800,.5800,152560136,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,MIAX,B,P,4,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFUI,BLPOPT_20210504-00066-00001,BOF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.4000,.0000,.1800,.5800,152657100,5/4/2021,miax,b,p,arkk,arkk,110,4.1,4,o,c,bof3,0.58,316656
05/04/21,MIAX,B,P,3,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFUI,BLPOPT_20210504-00066-00001,BOF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,.0000,.1350,.4350,152657104,5/4/2021,miax,b,p,arkk,arkk,110,4.1,3,o,c,bof3,0.435,316656
05/04/21,MIAX,B,P,1,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFUI,BLPOPT_20210504-00066-00001,BOF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152657278,5/4/2021,miax,b,p,arkk,arkk,110,4.1,1,o,c,bof3,0.145,316656
05/04/21,MIAX,B,P,7,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFV7,BLPOPT_20210504-00066-00001,BOF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.7000,.0000,.3150,1.0150,152657619,5/4/2021,miax,b,p,arkk,arkk,110,4.1,7,o,c,bof3,1.015,316656
05/04/21,MIAX,B,P,4,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFV7,BLPOPT_20210504-00066-00001,BOF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.4000,.0000,.1800,.5800,152657362,5/4/2021,miax,b,p,arkk,arkk,110,4.1,4,o,c,bof3,0.58,316656
05/04/21,MIAX,B,P,4,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFV7,BLPOPT_20210504-00066-00001,BOF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.4000,.0000,.1800,.5800,152657416,5/4/2021,miax,b,p,arkk,arkk,110,4.1,4,o,c,bof3,0.58,316656
05/04/21,MIAX,B,P,10,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFVO,BLPOPT_20210504-00066-00001,BOF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,1.0000,.0000,.4500,1.4500,152657734,5/4/2021,miax,b,p,arkk,arkk,110,4.1,10,o,c,bof3,1.45,316656
05/04/21,MIAX,B,P,9,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFVO,BLPOPT_20210504-00066-00001,BOF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.9000,.0000,.4050,1.3050,152657549,5/4/2021,miax,b,p,arkk,arkk,110,4.1,9,o,c,bof3,1.305,316656
05/04/21,MIAX,B,P,8,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFVO,BLPOPT_20210504-00066-00001,BOF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.8000,.0000,.3600,1.1600,152657629,5/4/2021,miax,b,p,arkk,arkk,110,4.1,8,o,c,bof3,1.16,316656
05/04/21,MIAX,B,P,3,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFVO,BLPOPT_20210504-00066-00001,BOF3,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,.0000,.1350,.4350,152657890,5/4/2021,miax,b,p,arkk,arkk,110,4.1,3,o,c,bof3,0.435,316656
