ise_mt,Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,Client Order ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,CompID,Cust ID,Product Code,Penny,Parent Type,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID,modifiedTradeDate,modifiedExch,modifiedBS,modifiedPC,modifiedClass,modifiedSym,modifiedStrike,modifiedPrice,modifiedQty,modifiedOC,modifiedCFM,modifiedExBrok,modifiedTotalCharges
,01/27/21,PHLX,B,P,50,ZS,ZS,1,2022,95,4.5,C,P,,,210,,444,792,oscarg,oscarg,,,,,,Y,,,N,0.1,5,12.5,0,17.5,135385438,1/27/2021,phlx,b,p,zs,zs,95,4.5,50,c,p,210,17.5
,01/27/21,PHLX,S,P,50,ZS,ZS,1,2022,95,4.5,O,P,,,210,,586,792,oscarg,oscarg,,,,,,Y,,,N,0.1,5,12.5,0,17.5,135385825,1/27/2021,phlx,s,p,zs,zs,95,4.5,50,o,p,210,17.5
,01/28/21,CBOE,S,P,2,GME,GME,3,2021,100,43.37,O,C,CO31268PQDL,BLPOPT_20210128-00085-00001LGMEMAR100P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.2,0,0.09,0.29,135405840,1/28/2021,cboe,s,p,gme,gme,100,43.38,6,o,c,belz,0.87
,01/28/21,CBOE,B,P,2,GME,GME,3,2021,170,88.7,O,C,CO31268PQDL,BLPOPT_20210128-00085-00001BGMEMAR170P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.2,0,0.09,0.29,135405212,1/28/2021,cboe,b,p,gme,gme,170,88.71,3,o,c,belz,0.44
,01/28/21,CBOE,S,P,3,QQQ,QQQ,4,2021,280,6.72,O,C,CO21268PH38,BLPOPT_20210128-00068-00001LQQQAPR280P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf_qqq,Y,,,A,0.1,0.3,0,0.14,0.44,135371291,1/28/2021,cboe,s,p,qqq,qqq,280,6.72,3,o,c,belz,0.44
,01/28/21,CBOE,B,P,3,QQQ,QQQ,4,2021,300,10.72,O,C,CO21268PH38,BLPOPT_20210128-00068-00001BQQQAPR300P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf_qqq,Y,,,A,0.1,0.3,0,0.14,0.44,135370193,1/28/2021,cboe,b,p,qqq,qqq,300,10.72,3,o,c,belz,0.44
,01/28/21,CBOE,S,P,8,SPX,SPX,3,2021,3815,129,C,P,52128000VS,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.8,4.72,0,5.52,135484321,1/28/2021,cboe,s,p,spx,spx,3815,129,8,c,p,xchg,5.52
,01/28/21,CBOE,S,P,44,VIX,VIX,2,2021,24,0.7,C,C,62128000DJ,,BMLS,,586,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,4.4,7.48,0,11.88,135514705,1/28/2021,cboe,s,p,vix,vix,24,0.86,400,c,c,bmls,108
,01/28/21,CBOE,B,P,9,VIX,VIX,2,2021,27,1.94,C,C,62128000DJ,,BMLS,,586,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,0.9,2.7,0,3.6,135470523,1/28/2021,cboe,b,p,vix,vix,27,2.29,200,c,c,bmls,106.7
,01/28/21,ISE,S,P,4,GME,GME,3,2021,100,43.13,O,C,CO31268PQDL,BLPOPT_20210128-00085-00001LGMEMAR100P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.4,(1.00),0.18,(0.42),135397844,1/28/2021,ise,s,p,gme,gme,100,43.37,14,o,c,ebs,-1.47
,01/28/21,ISE,B,P,2,GME,GME,3,2021,170,88.26,O,C,CO31268PQDL,BLPOPT_20210128-00085-00001BGMEMAR170P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.2,(0.50),0.09,(0.21),135407901,1/28/2021,ise,b,p,gme,gme,170,88.75,7,o,c,ebs,-0.74
,01/28/21,ISE,S,P,5,QQQ,QQQ,4,2021,280,6.43,O,C,CO11268PNFT,BLPOPT_20210128-00026-00001LQQQAPR280P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf_qqq,Y,,,12,0.1,0.5,(1.25),0.23,(0.53),135487360,1/28/2021,ise,s,p,qqq,qqq,280,6.56,17,o,c,ebs,-1.8
,01/28/21,ISE,B,P,5,QQQ,QQQ,4,2021,300,10.43,O,C,CO11268PNFT,BLPOPT_20210128-00026-00001BQQQAPR300P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf_qqq,Y,,,12,0.1,0.5,(1.25),0.23,(0.53),135486864,1/28/2021,ise,b,p,qqq,qqq,300,10.56,17,o,c,ebs,-1.8
,01/28/21,NASDAQ,S,P,30,SPY,SPY,3,2021,350,6.66,C,C,CO41268PDEM,BLPOPT_20210128-00030-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,etf_spy,Y,SR,,A,0.1,3,(7.50),1.35,(3.15),135511029,1/28/2021,nasdaq,s,p,spy,spy,350,6.66,30,c,c,bamb,-3.15
,01/29/21,AMEX,B,C,5,BABA,BABA,2,2021,260,6.3,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001BBABAFEB260C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.5,0,0.23,0.73,135859088,1/29/2021,amex,b,c,baba,baba,260,6.31,7,o,c,b13,1.02
,01/29/21,AMEX,S,C,5,BABA,BABA,2,2021,275,2.3,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001LBABAFEB275C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.5,0,0.23,0.73,135859984,1/29/2021,amex,s,c,baba,baba,275,2.31,7,o,c,b13,1.02
,01/29/21,BOSTON,S,C,3500,FXI,FXI,9,2021,52,2.7,C,F,BOXNYC1606,,938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,0.1,350,0,0,350,135841605,1/29/2021,boston,s,c,fxi,fxi,52,2.7,15000,c,f,938,5250
,01/29/21,BOSTON,B,C,2000,FXI,FXI,9,2021,52,2.7,C,C,TM,,938,,444,792,oscarg,oscarg,,,,,etf,Y,,,,0.1,200,0,0,200,136182920,1/29/2021,boston,b,c,fxi,fxi,52,2.7,2500,c,c,938,250
,01/29/21,BOSTON,B,C,3500,FXI,FXI,9,2021,52,2.7,O,F,TM,,938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,0.1,350,0,0,350,136205697,1/29/2021,boston,b,c,fxi,fxi,52,2.7,7500,o,f,938,750
,01/29/21,BOSTON,S,C,1000,FXI,FXI,9,2021,52,2.7,O,C,TM,,938,,444,792,oscarg,oscarg,,,,,etf,Y,,,,0.1,100,0,0,100,136205772,1/29/2021,boston,s,c,fxi,fxi,52,2.7,1000,o,c,938,100
,01/29/21,CBOE,B,C,5,BABA,BABA,2,2021,260,6.34,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001BBABAFEB260C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.5,0,0.23,0.73,135886903,1/29/2021,cboe,b,c,baba,baba,260,6.34,8,o,c,belz,1.17
,01/29/21,CBOE,S,C,5,BABA,BABA,2,2021,275,2.34,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001LBABAFEB275C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.5,0,0.23,0.73,135887101,1/29/2021,cboe,s,c,baba,baba,275,2.34,8,o,c,belz,1.17
,01/11/21,CBOE,B,P,250,SPX,SPX,3,2021,3000,16.36,C,P,5211100110,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,25,147.5,0,172.5,131534571,1/11/2021,cboe,b,p,spx,spx,3000,16.36,650,c,p,xchg,448.5
,01/11/21,CBOE,B,P,100,SPX,SPX,3,2021,3000,16.36,C,P,5211100110,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,131534769,1/11/2021,cboe,b,p,spx,spx,3000,16.36,100,c,p,bmls,69
,01/11/21,CBOE,B,C,15,SPX,SPX,3,2021,3790,133,C,P,5211100110,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,1.5,8.85,0,10.35,131534570,1/11/2021,cboe,b,c,spx,spx,3790,133,39,c,p,xchg,26.91
,01/11/21,CBOE,B,C,6,SPX,SPX,3,2021,3790,133,C,P,5211100110,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.6,3.54,0,4.14,131534756,1/11/2021,cboe,b,c,spx,spx,3790,133,6,c,p,bmls,4.14
,01/11/21,CBOE,S,P,15,SPX,SPX,3,2021,3790,129,C,P,5211100110,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,1.5,8.85,0,10.35,131534583,1/11/2021,cboe,s,p,spx,spx,3790,129,39,c,p,xchg,26.91
,01/11/21,CBOE,B,P,16,SPX,SPX,3,2021,3795,130.1,C,P,52111000Q9,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,1.6,9.44,0,11.04,131470897,1/11/2021,cboe,b,p,spx,spx,3795,130.1,32,c,p,xchg,22.08
,01/11/21,CBOE,B,P,100,SPX,SPXW,1,2021,3525,7,C,P,52111000Q9,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,131470971,1/11/2021,cboe,b,p,spx,spxw,3525,7,200,c,p,xchg,138
