Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID,modifiedTradeDate,modifiedExch,modifiedBS,modifiedPC,modifiedClass,modifiedSym,modifiedStrike,modifiedPrice,modifiedQty,modifiedOC,modifiedCFM,modifiedExBrok,modifiedTotalCharges
07/23/21,BOSTON,B,C,500,QQQ,QQQ,9,2021,385.0000,2.960000,C,C,BOXNYC10946,,0938,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,.100000000000000,50.0000,-100.0000,.0000,-50.0000,166649539,7/23/2021,boston,b,c,qqq,qqq,385,2.96,500,c,c,0938,-50
07/26/21,BOSTON,B,P,450,BSX,BSX,10,2021,43.0000,1.760000,C,P,BOXNYC2777,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,45.0000,22.5000,.0000,67.5000,166920730,7/26/2021,boston,b,p,bsx,bsx,43,1.76,450,c,p,0938,67.5
07/27/21,BOSTON,B,P,350,BIDU,BIDU,3,2022,140.0000,13.800000,C,C,BOXNYC13729,,0938,,273,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,35.0000,.0000,.0000,35.0000,167006164,7/27/2021,boston,b,p,bidu,bidu,140,13.8,350,c,c,0938,35
07/27/21,BOSTON,S,P,3000,FXI,FXI,2,2022,39.0000,3.650000,C,F,BOXNYC7407,,0938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,R,.100000000000000,300.0000,1500.0000,.0000,1800.0000,167125643,7/27/2021,boston,s,p,fxi,fxi,39,3.65,3000,c,f,0938,1800
07/27/21,BOSTON,S,P,1000,FXI,FXI,2,2022,39.0000,3.650000,C,F,BOXNYC7407,,0938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,R,.100000000000000,100.0000,500.0000,.0000,600.0000,167125691,7/27/2021,boston,s,p,fxi,fxi,39,3.65,1000,c,f,0938,600
07/27/21,BOSTON,S,P,1000,FXI,FXI,2,2022,39.0000,3.650000,C,F,BOXNYC7407,,0938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,R,.100000000000000,100.0000,500.0000,.0000,600.0000,167125849,7/27/2021,boston,s,p,fxi,fxi,39,3.65,1000,c,f,0938,600
07/27/21,BOSTON,S,P,600,FXI,FXI,2,2022,39.0000,3.650000,C,F,BOXNYC7407,,0938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,R,.100000000000000,60.0000,300.0000,.0000,360.0000,167125629,7/27/2021,boston,s,p,fxi,fxi,39,3.65,600,c,f,0938,360
07/27/21,BOSTON,S,P,100,FXI,FXI,2,2022,39.0000,3.650000,C,F,BOXNYC7407,,0938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,R,.100000000000000,10.0000,50.0000,.0000,60.0000,167125656,7/27/2021,boston,s,p,fxi,fxi,39,3.65,100,c,f,0938,60
07/28/21,BOSTON,S,P,1000,FXI,FXI,9,2021,40.0000,1.310000,C,F,BOXNYC3743,,0938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,R,.100000000000000,100.0000,500.0000,.0000,600.0000,167219351,7/28/2021,boston,s,p,fxi,fxi,40,1.31,1000,c,f,0938,600
07/28/21,BOSTON,S,P,1000,FXI,FXI,9,2021,40.0000,1.310000,C,F,BOXNYC3743,,0938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,R,.100000000000000,100.0000,500.0000,.0000,600.0000,167219416,7/28/2021,boston,s,p,fxi,fxi,40,1.31,1000,c,f,0938,600
07/28/21,BOSTON,S,P,1000,FXI,FXI,9,2021,40.0000,1.310000,C,F,BOXNYC3743,,0938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,R,.100000000000000,100.0000,500.0000,.0000,600.0000,167219436,7/28/2021,boston,s,p,fxi,fxi,40,1.31,1000,c,f,0938,600
07/28/21,BOSTON,S,P,600,FXI,FXI,9,2021,40.0000,1.310000,C,F,BOXNYC3743,,0938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,R,.100000000000000,60.0000,300.0000,.0000,360.0000,167219363,7/28/2021,boston,s,p,fxi,fxi,40,1.31,600,c,f,0938,360
07/28/21,BOSTON,S,P,400,FXI,FXI,9,2021,40.0000,1.310000,C,F,BOXNYC3743,,0938,,286,792,oscarg,oscarg,,,,,etf,Y,,,,R,.100000000000000,40.0000,200.0000,.0000,240.0000,167219549,7/28/2021,boston,s,p,fxi,fxi,40,1.31,400,c,f,0938,240
07/28/21,BOSTON,B,P,1000,FXI,FXI,9,2021,40.0000,1.310000,C,P,BOXNYC3744,,0938,,444,792,oscarg,oscarg,,,,,etf,Y,,,,A,.100000000000000,100.0000,150.0000,.0000,250.0000,167218390,7/28/2021,boston,b,p,fxi,fxi,40,1.31,1000,c,p,0938,250
07/28/21,BOSTON,B,P,400,FXI,FXI,9,2021,40.0000,1.310000,C,P,BOXNYC3744,,0938,,444,792,oscarg,oscarg,,,,,etf,Y,,,,A,.100000000000000,40.0000,60.0000,.0000,100.0000,167218429,7/28/2021,boston,b,p,fxi,fxi,40,1.31,400,c,p,0938,100
07/28/21,BOSTON,S,P,500,IWM,IWM,6,2022,215.0000,17.620000,C,F,BOXNYC4786,,0938,,286,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,50.0000,250.0000,.0000,300.0000,167286328,7/28/2021,boston,s,p,iwm,iwm,215,17.62,500,c,f,0938,300
07/28/21,BOSTON,S,P,500,IWM,IWM,6,2022,215.0000,17.620000,C,F,BOXNYC4786,,0938,,286,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,50.0000,250.0000,.0000,300.0000,167286364,7/28/2021,boston,s,p,iwm,iwm,215,17.62,500,c,f,0938,300
07/28/21,BOSTON,S,P,500,IWM,IWM,6,2022,215.0000,17.630000,C,F,BOXNYC4786,,0938,,286,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,50.0000,250.0000,.0000,300.0000,167286357,7/28/2021,boston,s,p,iwm,iwm,215,17.63,500,c,f,0938,300
07/28/21,BOSTON,S,P,500,IWM,IWM,6,2022,215.0000,17.630000,C,F,BOXNYC4786,,0938,,286,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,50.0000,250.0000,.0000,300.0000,167286542,7/28/2021,boston,s,p,iwm,iwm,215,17.63,500,c,f,0938,300
07/28/21,BOSTON,S,C,550,KGC,KGC,1,2022,7.0000,.430000,C,N,BOXNYC1885,,0938,362,010,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,55.0000,82.5000,.0000,137.5000,167303572,7/28/2021,boston,s,c,kgc,kgc,7,0.43,550,c,n,0938,137.5
07/28/21,BOSTON,S,P,2000,T,T,7,2021,28.0000,.110000,C,P,BOXNYC1870,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,200.0000,300.0000,.0000,500.0000,167249772,7/28/2021,boston,s,p,t,t,28,0.11,2000,c,p,0938,500
07/29/21,BOSTON,S,P,500,V,V,11,2021,180.0000,1.080000,C,C,BOXNYC13193,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,50.0000,-100.0000,.0000,-50.0000,167450321,7/29/2021,boston,s,p,v,v,180,1.08,500,c,c,0938,-50
07/29/21,BOSTON,S,P,500,V,V,11,2021,180.0000,1.080000,C,C,BOXNYC13193,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,50.0000,-100.0000,.0000,-50.0000,167450390,7/29/2021,boston,s,p,v,v,180,1.08,500,c,c,0938,-50
07/30/21,BOSTON,B,P,1000,DOW,DOW,1,2022,55.0000,2.750000,C,C,BOXNYC10182,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,100.0000,.0000,.0000,100.0000,167664652,7/30/2021,boston,b,p,dow,dow,55,2.75,1000,c,c,0938,100
07/30/21,BOSTON,B,P,550,UBER,UBER,3,2022,40.0000,3.850000,C,C,BOXNYC7589,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,55.0000,.0000,.0000,55.0000,167680671,7/30/2021,boston,b,p,uber,uber,40,3.85,550,c,c,0938,55
07/30/21,BOSTON,B,P,600,XLF,XLF,10,2021,37.0000,1.470000,C,P,BOXNYC1967,,0938,,352,792,oscarg,oscarg,,,,,etf,Y,,,,A,.100000000000000,60.0000,90.0000,.0000,150.0000,167632056,7/30/2021,boston,b,p,xlf,xlf,37,1.47,600,c,p,0938,150
07/01/21,CBOE,S,C,20,SPX,SPX,9,2021,4300.0000,107.400000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.0000,11.8000,.0000,13.8000,162988334,7/1/2021,cboe,s,c,spx,spx,4300,107.4,20,c,p,bmls,13.8
07/01/21,CBOE,S,C,20,SPX,SPX,9,2021,4300.0000,107.400000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.0000,11.8000,.0000,13.8000,162988385,7/1/2021,cboe,s,c,spx,spx,4300,107.4,20,c,p,bmls,13.8
07/01/21,CBOE,S,C,10,SPX,SPX,9,2021,4300.0000,107.400000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,1.0000,5.9000,.0000,6.9000,162988348,7/1/2021,cboe,s,c,spx,spx,4300,107.4,10,c,p,bmls,6.9
07/01/21,CBOE,S,C,10,SPX,SPX,9,2021,4300.0000,107.400000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,1.0000,5.9000,.0000,6.9000,162988610,7/1/2021,cboe,s,c,spx,spx,4300,107.4,10,c,p,bmls,6.9
07/01/21,CBOE,S,P,20,SPX,SPX,9,2021,4300.0000,105.800000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.0000,11.8000,.0000,13.8000,162988351,7/1/2021,cboe,s,p,spx,spx,4300,105.8,20,c,p,bmls,13.8
07/01/21,CBOE,S,P,20,SPX,SPX,9,2021,4300.0000,105.800000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.0000,11.8000,.0000,13.8000,162988536,7/1/2021,cboe,s,p,spx,spx,4300,105.8,20,c,p,bmls,13.8
07/01/21,CBOE,S,P,10,SPX,SPX,9,2021,4300.0000,105.800000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,1.0000,5.9000,.0000,6.9000,162988596,7/1/2021,cboe,s,p,spx,spx,4300,105.8,10,c,p,bmls,6.9
07/01/21,CBOE,S,P,10,SPX,SPX,9,2021,4300.0000,105.800000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,1.0000,5.9000,.0000,6.9000,162988626,7/1/2021,cboe,s,p,spx,spx,4300,105.8,10,c,p,bmls,6.9
07/01/21,CBOE,S,P,4,SPX,SPX,9,2021,4305.0000,107.500000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.4000,2.3600,.0000,2.7600,162988319,7/1/2021,cboe,s,p,spx,spx,4305,107.5,4,c,p,bmls,2.76
07/01/21,CBOE,S,P,4,SPX,SPX,9,2021,4305.0000,107.500000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.4000,2.3600,.0000,2.7600,162988600,7/1/2021,cboe,s,p,spx,spx,4305,107.5,4,c,p,bmls,2.76
07/01/21,CBOE,S,P,2,SPX,SPX,9,2021,4305.0000,107.500000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.2000,1.1800,.0000,1.3800,162988598,7/1/2021,cboe,s,p,spx,spx,4305,107.5,2,c,p,bmls,1.38
07/01/21,CBOE,S,P,2,SPX,SPX,9,2021,4305.0000,107.500000,C,P,521182000JQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.2000,1.1800,.0000,1.3800,162988622,7/1/2021,cboe,s,p,spx,spx,4305,107.5,2,c,p,bmls,1.38
07/06/21,CBOE,B,C,150,SPX,SPX,9,2021,4300.0000,125.590000,C,C,621187000TT,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,15.0000,99.0000,.0000,114.0000,163456039,7/6/2021,cboe,b,c,spx,spx,4300,125.59,150,c,c,bmls,114
07/08/21,CBOE,B,P,30,SPX,SPX,9,2021,4320.0000,113.500000,C,P,~X6TESQ3P92HS,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,3.0000,17.7000,.0000,20.7000,163899887,7/8/2021,cboe,b,p,spx,spx,4320,113.5,30,c,p,bmls,20.7
07/08/21,CBOE,B,P,59,SPX,SPX,9,2021,4320.0000,113.500000,C,P,521189000N0,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,5.9000,34.8100,.0000,40.7100,163899895,7/8/2021,cboe,b,p,spx,spx,4320,113.5,59,c,p,bmls,40.71
07/08/21,CBOE,B,P,29,SPX,SPX,9,2021,4320.0000,113.500000,C,P,521189000N0,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.9000,17.1100,.0000,20.0100,163900144,7/8/2021,cboe,b,p,spx,spx,4320,113.5,29,c,p,bmls,20.01
07/08/21,CBOE,B,P,100,SPX,SPX,1,2022,1750.0000,4.500000,C,P,~X6TESQ3P92HT,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,10.0000,59.0000,.0000,69.0000,163900401,7/8/2021,cboe,b,p,spx,spx,1750,4.5,100,c,p,bmls,69
07/08/21,CBOE,B,P,200,SPX,SPX,1,2022,1750.0000,4.500000,C,P,521189000N0,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,20.0000,118.0000,.0000,138.0000,163899615,7/8/2021,cboe,b,p,spx,spx,1750,4.5,200,c,p,bmls,138
07/08/21,CBOE,B,P,100,SPX,SPX,1,2022,1750.0000,4.500000,C,P,521189000N0,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,163899669,7/8/2021,cboe,b,p,spx,spx,1750,4.5,100,c,p,bmls,69
07/08/21,CBOE,B,C,50,SPX,SPX,1,2022,4500.0000,108.900000,C,P,~X6TESQ3P92HR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,5.0000,29.5000,.0000,34.5000,163899795,7/8/2021,cboe,b,c,spx,spx,4500,108.9,50,c,p,bmls,34.5
07/08/21,CBOE,B,C,100,SPX,SPX,1,2022,4500.0000,108.900000,C,P,521189000N0,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,163900017,7/8/2021,cboe,b,c,spx,spx,4500,108.9,100,c,p,bmls,69
07/08/21,CBOE,B,C,50,SPX,SPX,1,2022,4500.0000,108.900000,C,P,521189000N0,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,5.0000,29.5000,.0000,34.5000,163899917,7/8/2021,cboe,b,c,spx,spx,4500,108.9,50,c,p,bmls,34.5
07/09/21,CBOE,S,C,218,SPX,SPX,8,2021,4475.0000,19.000000,C,P,621190000E8,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,21.8000,128.6200,.0000,150.4200,164127520,7/9/2021,cboe,s,c,spx,spx,4475,19,218,c,p,bmls,150.42
07/09/21,CBOE,S,C,145,SPX,SPX,8,2021,4475.0000,19.000000,C,P,621190000E8,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,14.5000,85.5500,.0000,100.0500,164127160,7/9/2021,cboe,s,c,spx,spx,4475,19,145,c,p,bmls,100.05
07/09/21,CBOE,S,P,30,SPX,SPX,9,2021,4355.0000,103.200000,C,P,621190000E8,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,3.0000,17.7000,.0000,20.7000,164127412,7/9/2021,cboe,s,p,spx,spx,4355,103.2,30,c,p,bmls,20.7
07/09/21,CBOE,S,P,20,SPX,SPX,9,2021,4355.0000,103.200000,C,P,621190000E8,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.0000,11.8000,.0000,13.8000,164127164,7/9/2021,cboe,s,p,spx,spx,4355,103.2,20,c,p,bmls,13.8
07/09/21,CBOE,S,C,115,SPX,SPX,12,2021,4350.0000,175.600000,C,P,621190000NQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,11.5000,67.8500,.0000,79.3500,164167173,7/9/2021,cboe,s,c,spx,spx,4350,175.6,115,c,p,bmls,79.35
07/09/21,CBOE,S,C,57,SPX,SPX,12,2021,4350.0000,175.600000,C,P,621190000NQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,5.7000,33.6300,.0000,39.3300,164167121,7/9/2021,cboe,s,c,spx,spx,4350,175.6,57,c,p,bmls,39.33
07/09/21,CBOE,S,C,29,SPX,SPX,12,2021,4350.0000,175.600000,C,P,621190000NQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.9000,17.1100,.0000,20.0100,164167270,7/9/2021,cboe,s,c,spx,spx,4350,175.6,29,c,p,bmls,20.01
07/09/21,CBOE,S,C,29,SPX,SPX,12,2021,4350.0000,175.600000,C,P,621190000NQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.9000,17.1100,.0000,20.0100,164167286,7/9/2021,cboe,s,c,spx,spx,4350,175.6,29,c,p,bmls,20.01
07/09/21,CBOE,S,P,115,SPX,SPX,12,2021,4350.0000,182.200000,C,P,621190000NQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,11.5000,67.8500,.0000,79.3500,164166970,7/9/2021,cboe,s,p,spx,spx,4350,182.2,115,c,p,bmls,79.35
07/09/21,CBOE,S,P,57,SPX,SPX,12,2021,4350.0000,182.200000,C,P,621190000NQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,5.7000,33.6300,.0000,39.3300,164167067,7/9/2021,cboe,s,p,spx,spx,4350,182.2,57,c,p,bmls,39.33
07/09/21,CBOE,S,P,29,SPX,SPX,12,2021,4350.0000,182.200000,C,P,621190000NQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.9000,17.1100,.0000,20.0100,164167279,7/9/2021,cboe,s,p,spx,spx,4350,182.2,29,c,p,bmls,20.01
07/09/21,CBOE,S,P,29,SPX,SPX,12,2021,4350.0000,182.200000,C,P,621190000NQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.9000,17.1100,.0000,20.0100,164167281,7/9/2021,cboe,s,p,spx,spx,4350,182.2,29,c,p,bmls,20.01
07/09/21,CBOE,B,P,500,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000SJ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,50.0000,295.0000,.0000,345.0000,164143985,7/9/2021,cboe,b,p,spx,spx,2950,22.7,500,c,p,bmls,345
07/09/21,CBOE,B,P,300,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000SJ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,30.0000,177.0000,.0000,207.0000,164143802,7/9/2021,cboe,b,p,spx,spx,2950,22.7,300,c,p,bmls,207
07/09/21,CBOE,B,P,250,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000SJ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,25.0000,147.5000,.0000,172.5000,164146324,7/9/2021,cboe,b,p,spx,spx,2950,22.7,250,c,p,bmls,172.5
07/09/21,CBOE,B,P,150,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000SJ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,15.0000,88.5000,.0000,103.5000,164143640,7/9/2021,cboe,b,p,spx,spx,2950,22.7,150,c,p,bmls,103.5
07/09/21,CBOE,B,P,100,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000SJ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,164143669,7/9/2021,cboe,b,p,spx,spx,2950,22.7,100,c,p,bmls,69
07/09/21,CBOE,B,P,50,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000SJ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,5.0000,29.5000,.0000,34.5000,164143615,7/9/2021,cboe,b,p,spx,spx,2950,22.7,50,c,p,bmls,34.5
07/09/21,CBOE,B,P,500,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000T9,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,50.0000,295.0000,.0000,345.0000,164194369,7/9/2021,cboe,b,p,spx,spx,2950,22.7,500,c,p,bmls,345
07/09/21,CBOE,B,P,300,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000T9,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,30.0000,177.0000,.0000,207.0000,164194591,7/9/2021,cboe,b,p,spx,spx,2950,22.7,300,c,p,bmls,207
07/09/21,CBOE,B,P,150,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000T9,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,15.0000,88.5000,.0000,103.5000,164194331,7/9/2021,cboe,b,p,spx,spx,2950,22.7,150,c,p,bmls,103.5
07/09/21,CBOE,B,P,100,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000T9,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,164194247,7/9/2021,cboe,b,p,spx,spx,2950,22.7,100,c,p,bmls,69
07/09/21,CBOE,B,P,100,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000T9,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,164194328,7/9/2021,cboe,b,p,spx,spx,2950,22.7,100,c,p,bmls,69
07/09/21,CBOE,B,P,100,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000T9,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,164194604,7/9/2021,cboe,b,p,spx,spx,2950,22.7,100,c,p,bmls,69
07/09/21,CBOE,B,P,50,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000T9,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,5.0000,29.5000,.0000,34.5000,164194211,7/9/2021,cboe,b,p,spx,spx,2950,22.7,50,c,p,bmls,34.5
07/09/21,CBOE,B,P,50,SPX,SPX,1,2022,2950.0000,22.700000,C,P,621190000T9,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,5.0000,29.5000,.0000,34.5000,164194430,7/9/2021,cboe,b,p,spx,spx,2950,22.7,50,c,p,bmls,34.5
07/12/21,CBOE,S,C,50,SPX,SPX,7,2021,4450.0000,1.400000,C,P,~X6TL17S9AU5V,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,5.0000,29.5000,.0000,34.5000,164469966,7/12/2021,cboe,s,c,spx,spx,4450,1.4,50,c,p,bmls,34.5
07/12/21,CBOE,S,C,25,SPX,SPX,7,2021,4450.0000,1.400000,C,P,~X6TL17S9AU5V,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,2.5000,14.7500,.0000,17.2500,164469907,7/12/2021,cboe,s,c,spx,spx,4450,1.4,25,c,p,bmls,17.25
07/12/21,CBOE,S,C,25,SPX,SPX,7,2021,4450.0000,1.400000,C,P,~X6TL17S9AU5V,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,2.5000,14.7500,.0000,17.2500,164469976,7/12/2021,cboe,s,c,spx,spx,4450,1.4,25,c,p,bmls,17.25
07/12/21,CBOE,S,C,100,SPX,SPX,7,2021,4450.0000,1.400000,C,P,621193000X1,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,164469929,7/12/2021,cboe,s,c,spx,spx,4450,1.4,100,c,p,bmls,69
07/12/21,CBOE,S,P,260,SPX,SPX,8,2021,3950.0000,12.900000,C,P,521193000H7,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,26.0000,153.4000,.0000,179.4000,164428163,7/12/2021,cboe,s,p,spx,spx,3950,12.9,260,c,p,bmls,179.4
07/12/21,CBOE,S,P,65,SPX,SPX,8,2021,3950.0000,12.900000,C,P,521193000H7,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,6.5000,38.3500,.0000,44.8500,164428060,7/12/2021,cboe,s,p,spx,spx,3950,12.9,65,c,p,bmls,44.85
07/12/21,CBOE,S,P,240,SPX,SPX,8,2021,3950.0000,13.000000,C,P,521193000H7,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,24.0000,141.6000,.0000,165.6000,164428156,7/12/2021,cboe,s,p,spx,spx,3950,13,240,c,p,bmls,165.6
07/12/21,CBOE,S,P,60,SPX,SPX,8,2021,3950.0000,13.000000,C,P,521193000H7,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,6.0000,35.4000,.0000,41.4000,164428037,7/12/2021,cboe,s,p,spx,spx,3950,13,60,c,p,bmls,41.4
07/12/21,CBOE,B,C,8,SPX,SPX,9,2021,4370.0000,102.500000,C,P,621193000AG,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.8000,4.7200,.0000,5.5200,164364941,7/12/2021,cboe,b,c,spx,spx,4370,102.5,8,c,p,bmls,5.52
07/12/21,CBOE,B,C,2,SPX,SPX,9,2021,4370.0000,102.500000,C,P,621193000AG,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.2000,1.1800,.0000,1.3800,164363470,7/12/2021,cboe,b,c,spx,spx,4370,102.5,2,c,p,bmls,1.38
07/12/21,CBOE,B,C,2,SPX,SPX,9,2021,4370.0000,102.500000,C,P,621193000AG,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.2000,1.1800,.0000,1.3800,164366296,7/12/2021,cboe,b,c,spx,spx,4370,102.5,2,c,p,bmls,1.38
07/12/21,CBOE,S,C,8,SPX,SPX,9,2021,4370.0000,102.500000,C,B,621193000B5,,BMLS,,284,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,.8000,4.7200,.0000,5.5200,164365983,7/12/2021,cboe,s,c,spx,spx,4370,102.5,8,c,b,bmls,5.52
