ise_mt,Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
,08/09/21,CBOE,B,C,15,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,1.5,0,0.3,1.8,169247501
,08/09/21,CBOE,B,C,14,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,1.4,0,0.28,1.68,169247493
,08/09/21,CBOE,B,C,12,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,1.2,0,0.24,1.44,169247471
,08/09/21,CBOE,B,C,9,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.9,0,0.18,1.08,169247599
,08/09/21,CBOE,B,C,2,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.2,0,0.04,0.24,169247646
,08/09/21,CBOE,B,C,15,MOS,MOS,8,2021,32,0.94,O,C,CO41HN44CVU,BLPOPT_20210809-00202-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,1.5,0,0.3,1.8,169227734
,08/10/21,CBOE,B,C,10,FEYE,FEYE,9,2021,18,0.85,O,C,CO31HPMF7GC,BLPOPT_20210810-00021-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,1,0,0.2,1.2,169472733
,08/10/21,CBOE,B,C,8,FEYE,FEYE,9,2021,18,0.85,O,C,CO31HPMF7GC,BLPOPT_20210810-00021-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.8,0,0.16,0.96,169471059
,08/10/21,CBOE,B,C,7,FEYE,FEYE,9,2021,18,0.85,O,C,CO31HPMF7GC,BLPOPT_20210810-00021-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.7,0,0.14,0.84,169470995
,08/10/21,CBOE,B,C,5,FEYE,FEYE,9,2021,18,0.85,O,C,CO31HPMF7GC,BLPOPT_20210810-00021-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.5,0,0.1,0.6,169472426
,08/10/21,CBOE,S,C,7,MOS,MOS,8,2021,32,2,C,C,CO21HPMH632,BLPOPT_20210810-00255-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.7,0,0.14,0.84,169502407
,08/10/21,CBOE,S,C,6,MOS,MOS,8,2021,32,2,C,C,CO21HPMH632,BLPOPT_20210810-00255-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.6,0,0.12,0.72,169502659
,08/10/21,CBOE,S,C,1,MOS,MOS,8,2021,32,2,C,C,CO21HPMH632,BLPOPT_20210810-00255-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,0,0.02,0.12,169502535
,08/10/21,CBOE,S,C,1,MOS,MOS,8,2021,32,2,C,C,CO21HPMH632,BLPOPT_20210810-00255-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,0,0.02,0.12,169502606
,08/10/21,CBOE,S,C,8,MOS,MOS,8,2021,32,1.81,C,C,CO31HPMF9BP,BLPOPT_20210810-00017-00005LMOSAUG32C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.8,0,0.16,0.96,169402785
,08/10/21,CBOE,B,P,8,MOS,MOS,8,2021,32,0.32,C,C,CO31HPMF9BP,BLPOPT_20210810-00017-00005BMOSAUG32P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.8,0,0.16,0.96,169401655
,08/11/21,CBOE,B,P,1000,VIX,VIX,8,2021,19,1.87,C,C,52122300084,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,100,300,0,400,169699232
,08/11/21,CBOE,B,P,400,VIX,VIX,8,2021,19,1.87,C,C,52122300084,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,40,120,0,160,169699399
,08/11/21,CBOE,B,P,300,VIX,VIX,8,2021,19,1.87,C,C,52122300087,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,30,90,0,120,169700424
,08/11/21,CBOE,B,P,200,VIX,VIX,8,2021,19,1.87,C,C,52122300087,,BMLS,,586,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,20,60,0,80,169700415
,08/11/21,CBOE,B,P,1500,VIX,VIX,8,2021,19,1.87,C,C,52122300089,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,150,450,0,600,169700259
,08/11/21,CBOE,S,P,500,VIX,VIX,8,2021,22,4.54,C,C,52122300084,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,225,0,275,169699540
,08/11/21,CBOE,S,P,200,VIX,VIX,8,2021,22,4.54,C,C,52122300084,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,20,90,0,110,169699492
,08/11/21,CBOE,S,P,150,VIX,VIX,8,2021,22,4.54,C,C,52122300087,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,15,67.5,0,82.5,169702358
,08/11/21,CBOE,S,P,100,VIX,VIX,8,2021,22,4.54,C,C,52122300087,,BMLS,,586,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,10,45,0,55,169701060
,08/11/21,CBOE,S,P,750,VIX,VIX,8,2021,22,4.54,C,C,52122300089,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,75,337.5,0,412.5,169701406
,08/12/21,CBOE,B,C,300,VIX,VIX,9,2021,22,1.92,C,C,621224000IY,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,30,90,0,120,169950080
,08/12/21,CBOE,B,C,50,VIX,VIX,9,2021,22,1.92,C,C,621224000IY,,BMLS,,586,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5,15,0,20,169950214
,08/12/21,CBOE,B,C,500,VIX,VIX,9,2021,22,1.92,C,C,621224000J5,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,150,0,200,169950077
,08/12/21,CBOE,S,C,600,VIX,VIX,9,2021,29,1.14,C,C,621224000IY,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,60,180,0,240,169950919
,08/12/21,CBOE,S,C,100,VIX,VIX,9,2021,29,1.14,C,C,621224000IY,,BMLS,,586,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,10,30,0,40,169950805
,08/12/21,CBOE,S,C,1000,VIX,VIX,9,2021,29,1.14,C,C,621224000J5,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,100,300,0,400,169950903
,08/13/21,CBOE,S,C,2,CVS,CVS,8,2021,83,1.98,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001LCVSAUG83C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.2,0,0.04,0.24,170050781
,08/13/21,CBOE,S,C,1,CVS,CVS,8,2021,83,1.98,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001LCVSAUG83C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.1,0,0.02,0.12,170050832
,08/13/21,CBOE,B,P,2,CVS,CVS,8,2021,83,0.34,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001BCVSAUG83P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.2,0,0.04,0.24,170049357
,08/13/21,CBOE,B,P,1,CVS,CVS,8,2021,83,0.34,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001BCVSAUG83P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.1,0,0.02,0.12,170049451
,08/13/21,CBOE,S,C,3,CVS,CVS,8,2021,85,0.71,C,C,CO31I1DMASK,BLPOPT_20210813-00072-00001LCVSAUG85C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.3,0,0.06,0.36,170053081
,08/13/21,CBOE,S,C,1,CVS,CVS,8,2021,85,0.71,C,C,CO31I1DMASK,BLPOPT_20210813-00072-00001LCVSAUG85C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.1,0,0.02,0.12,170053090
,08/13/21,CBOE,S,C,1,CVS,CVS,8,2021,85,0.71,C,C,CO31I1DMASK,BLPOPT_20210813-00072-00001LCVSAUG85C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.1,0,0.02,0.12,170053229
,08/13/21,CBOE,B,P,3,CVS,CVS,8,2021,85,1.05,C,C,CO31I1DMASK,BLPOPT_20210813-00072-00001BCVSAUG85P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.3,0,0.06,0.36,170051735
,08/13/21,CBOE,B,P,1,CVS,CVS,8,2021,85,1.05,C,C,CO31I1DMASK,BLPOPT_20210813-00072-00001BCVSAUG85P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.1,0,0.02,0.12,170051598
,08/13/21,CBOE,B,P,1,CVS,CVS,8,2021,85,1.05,C,C,CO31I1DMASK,BLPOPT_20210813-00072-00001BCVSAUG85P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.1,0,0.02,0.12,170051966
,08/13/21,CBOE,B,C,1,RUT,RUT,9,2021,2230,51.7,C,B,621225000WL,,BMLS,,284,792,oscarg,oscarg,,,,,index_rut,,,,A,0.1,0.1,0.7,0,0.8,170158265
,08/13/21,CBOE,S,P,1,RUT,RUT,9,2021,2230,59.5,C,B,621225000WL,,BMLS,,284,792,oscarg,oscarg,,,,,index_rut,,,,A,0.1,0.1,0.7,0,0.8,170158680
,08/13/21,CBOE,S,C,25,RUT,RUT,6,2023,2250,232.7,C,B,621225000WL,,BMLS,,284,792,oscarg,oscarg,,,,,index_rut,,,,A,0.1,2.5,17.5,0,20,170158702
,08/13/21,CBOE,S,P,25,RUT,RUT,6,2023,2250,282.1,C,B,621225000WL,,BMLS,,284,792,oscarg,oscarg,,,,,index_rut,,,,A,0.1,2.5,17.5,0,20,170158704
,08/13/21,CBOE,B,C,29,SPX,SPX,9,2021,4455,63.5,C,P,~X6UYX5O2SQPO,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,2.9,17.11,0,20.01,170091235
,08/13/21,CBOE,B,C,28,SPX,SPX,9,2021,4455,63.5,C,P,~X6UYX5O2SQPO,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,2.8,16.52,0,19.32,170091548
,08/13/21,CBOE,B,C,29,SPX,SPX,9,2021,4455,63.5,C,P,52122500007,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,2.9,17.11,0,20.01,170091717
,08/13/21,CBOE,S,P,29,SPX,SPX,9,2021,4455,61.5,C,P,~X6UYX5O2SQPR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,2.9,17.11,0,20.01,170092438
,08/13/21,CBOE,S,P,28,SPX,SPX,9,2021,4455,61.5,C,P,~X6UYX5O2SQPR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,2.8,16.52,0,19.32,170092448
,08/13/21,CBOE,S,P,29,SPX,SPX,9,2021,4455,61.5,C,P,52122500007,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,2.9,17.11,0,20.01,170092160
,08/13/21,CBOE,B,P,50,SPX,SPX,10,2021,4325,63.8,C,P,~X6UYX5O2SQPP,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,5,29.5,0,34.5,170091723
,08/13/21,CBOE,B,P,50,SPX,SPX,10,2021,4325,63.8,C,P,~X6UYX5O2SQPP,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,5,29.5,0,34.5,170092561
,08/13/21,CBOE,B,P,50,SPX,SPX,10,2021,4325,63.8,C,P,52122500007,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,5,29.5,0,34.5,170091726
,08/13/21,CBOE,S,C,50,SPX,SPX,10,2021,4600,29.3,C,P,~X6UYX5O2SQPQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,5,29.5,0,34.5,170092163
,08/13/21,CBOE,S,C,50,SPX,SPX,10,2021,4600,29.3,C,P,~X6UYX5O2SQPQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,5,29.5,0,34.5,170093098
,08/13/21,CBOE,S,C,50,SPX,SPX,10,2021,4600,29.3,C,P,52122500007,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,5,29.5,0,34.5,170092428
,08/16/21,CBOE,B,C,5,SPX,SPX,9,2021,4435,66,C,C,~X6V3LIZQHCP7,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,0.5,2.25,0,2.75,170345110
,08/16/21,CBOE,B,C,3,SPX,SPX,9,2021,4435,66,C,C,~X6V3LIZQHCP7,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,0.3,1.35,0,1.65,170344943
,08/16/21,CBOE,S,P,5,SPX,SPX,9,2021,4435,65,C,C,~X6V3LIZQHCP9,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,0.5,2.25,0,2.75,170345587
,08/16/21,CBOE,S,P,3,SPX,SPX,9,2021,4435,65,C,C,~X6V3LIZQHCP9,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,0.3,1.35,0,1.65,170345501
,08/16/21,CBOE,S,C,1,SPX,SPX,9,2021,4445,61,C,C,6212280001K,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.45,0,0.55,170422886
,08/16/21,CBOE,B,P,1,SPX,SPX,9,2021,4445,69,C,C,6212280001K,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.45,0,0.55,170422715
,08/16/21,CBOE,B,P,15,SPX,SPX,12,2021,4200,105.25,C,C,~X6V3LIZQHCP8,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,1.5,6.75,0,8.25,170344998
,08/16/21,CBOE,B,P,10,SPX,SPX,12,2021,4200,105.25,C,C,~X6V3LIZQHCP8,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,1,4.5,0,5.5,170345048
,08/16/21,CBOE,B,P,10,SPX,SPX,3,2022,4200,171.3,C,C,6212280001K,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,1,4.5,0,5.5,170422712
,08/16/21,CBOE,B,P,40,SPX,SPX,3,2022,4200,171.4,C,C,6212280001K,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,4,18,0,22,170422721
,08/16/21,CBOE,S,P,50,SPX,SPX,6,2022,4200,228.8,C,C,6212280001K,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,5,22.5,0,27.5,170422869
,08/16/21,CBOE,B,C,400,VIX,VIX,8,2021,19,0.4,C,C,5212280001V,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,40,68,0,108,170419390
,08/16/21,CBOE,B,C,50,VIX,VIX,8,2021,19,0.4,C,C,5212280001V,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5,8.5,0,13.5,170419320
,08/16/21,CBOE,B,C,50,VIX,VIX,8,2021,19,0.4,C,C,5212280001V,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5,8.5,0,13.5,170419404
,08/16/21,CBOE,B,C,434,VIX,VIX,8,2021,19,0.36,C,C,52122800020,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,43.4,73.78,0,117.18,170419423
,08/16/21,CBOE,B,C,66,VIX,VIX,8,2021,19,0.36,C,C,52122800020,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,6.6,11.22,0,17.82,170419422
,08/16/21,CBOE,B,C,250,VIX,VIX,8,2021,19,0.4,C,C,5212280002N,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,25,42.5,0,67.5,170419382
,08/16/21,CBOE,B,P,400,VIX,VIX,8,2021,19,1.7,C,C,5212280001V,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,40,120,0,160,170419447
,08/16/21,CBOE,B,P,50,VIX,VIX,8,2021,19,1.7,C,C,5212280001V,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5,15,0,20,170419363
,08/16/21,CBOE,B,P,50,VIX,VIX,8,2021,19,1.7,C,C,5212280001V,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5,15,0,20,170419445
,08/16/21,CBOE,B,P,434,VIX,VIX,8,2021,19,1.76,C,C,52122800020,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,43.4,130.2,0,173.6,170419405
,08/16/21,CBOE,B,P,66,VIX,VIX,8,2021,19,1.76,C,C,52122800020,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,6.6,19.8,0,26.4,170419368
,08/16/21,CBOE,B,P,250,VIX,VIX,8,2021,19,1.64,C,C,5212280002N,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,25,75,0,100,170419446
,08/16/21,CBOE,S,C,400,VIX,VIX,8,2021,21,0.15,C,C,5212280001V,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,40,68,0,108,170419499
,08/16/21,CBOE,S,C,50,VIX,VIX,8,2021,21,0.15,C,C,5212280001V,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5,8.5,0,13.5,170419482
,08/16/21,CBOE,S,C,50,VIX,VIX,8,2021,21,0.15,C,C,5212280001V,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5,8.5,0,13.5,170419492
,08/16/21,CBOE,S,C,434,VIX,VIX,8,2021,21,0.17,C,C,52122800020,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,43.4,73.78,0,117.18,170419494
,08/16/21,CBOE,S,C,66,VIX,VIX,8,2021,21,0.17,C,C,52122800020,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,6.6,11.22,0,17.82,170419498
,08/16/21,CBOE,S,C,250,VIX,VIX,8,2021,25,0.07,C,C,5212280002N,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,25,12.5,0,37.5,170419491
,08/17/21,CBOE,S,C,100,SPX,SPX,9,2021,4450,54,C,C,521229000XR,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,10,45,0,55,170580578
,08/17/21,CBOE,B,P,100,SPX,SPX,9,2021,4450,81,C,C,521229000XR,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,10,45,0,55,170579998
,08/17/21,CBOE,B,C,100,SPX,SPXW,8,2021,4450,5.6,C,C,521229000XR,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,10,45,0,55,170579876
,08/17/21,CBOE,S,P,100,SPX,SPXW,8,2021,4450,27.9,C,C,521229000XR,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,10,45,0,55,170580641
,08/17/21,CBOE,B,C,400,VIX,VIX,8,2021,19,0.1,C,C,~W6V55NEHWAQ4,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,40,40,0,80,170537274
,08/17/21,CBOE,B,C,200,VIX,VIX,8,2021,19,0.15,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,20,34,0,54,170537210
,08/17/21,CBOE,B,C,58,VIX,VIX,8,2021,19,0.15,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.8,9.86,0,15.66,170537215
,08/17/21,CBOE,B,C,57,VIX,VIX,8,2021,19,0.15,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,9.69,0,15.39,170537144
,08/17/21,CBOE,B,C,57,VIX,VIX,8,2021,19,0.15,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,9.69,0,15.39,170537168
,08/17/21,CBOE,B,C,57,VIX,VIX,8,2021,19,0.15,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,9.69,0,15.39,170537180
,08/17/21,CBOE,B,C,57,VIX,VIX,8,2021,19,0.15,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,9.69,0,15.39,170537219
,08/17/21,CBOE,B,C,57,VIX,VIX,8,2021,19,0.15,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,9.69,0,15.39,170537234
,08/17/21,CBOE,B,C,57,VIX,VIX,8,2021,19,0.15,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,9.69,0,15.39,170537262
,08/17/21,CBOE,B,P,400,VIX,VIX,8,2021,19,2.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,40,180,0,220,170537213
,08/17/21,CBOE,B,P,200,VIX,VIX,8,2021,19,2.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,20,90,0,110,170537271
,08/17/21,CBOE,B,P,58,VIX,VIX,8,2021,19,2.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.8,26.1,0,31.9,170537302
,08/17/21,CBOE,B,P,57,VIX,VIX,8,2021,19,2.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,25.65,0,31.35,170537152
,08/17/21,CBOE,B,P,57,VIX,VIX,8,2021,19,2.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,25.65,0,31.35,170537153
,08/17/21,CBOE,B,P,57,VIX,VIX,8,2021,19,2.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,25.65,0,31.35,170537157
,08/17/21,CBOE,B,P,57,VIX,VIX,8,2021,19,2.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,25.65,0,31.35,170537242
,08/17/21,CBOE,B,P,57,VIX,VIX,8,2021,19,2.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,25.65,0,31.35,170537253
,08/17/21,CBOE,B,P,57,VIX,VIX,8,2021,19,2.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,25.65,0,31.35,170537258
,08/17/21,CBOE,S,C,200,VIX,VIX,8,2021,21,0.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,20,10,0,30,170537766
,08/17/21,CBOE,S,C,58,VIX,VIX,8,2021,21,0.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.8,2.9,0,8.7,170537706
,08/17/21,CBOE,S,C,57,VIX,VIX,8,2021,21,0.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,2.85,0,8.55,170537684
,08/17/21,CBOE,S,C,57,VIX,VIX,8,2021,21,0.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,2.85,0,8.55,170537719
,08/17/21,CBOE,S,C,57,VIX,VIX,8,2021,21,0.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,2.85,0,8.55,170537724
,08/17/21,CBOE,S,C,57,VIX,VIX,8,2021,21,0.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,2.85,0,8.55,170537728
,08/17/21,CBOE,S,C,57,VIX,VIX,8,2021,21,0.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,2.85,0,8.55,170537770
,08/17/21,CBOE,S,C,57,VIX,VIX,8,2021,21,0.05,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,2.85,0,8.55,170537778
,08/17/21,CBOE,B,P,2500,VIX,VIX,9,2021,15,0.1,C,C,~W6V9U0PFNYRD,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,250,250,0,500,171315233
,08/17/21,CBOE,B,P,2500,VIX,VIX,9,2021,15,0.05,C,C,~W6V9U0PFNYST,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,250,250,0,500,171315317
,08/18/21,CBOE,B,P,100,SPX,SPX,9,2021,3000,1.1,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,170752783
,08/18/21,CBOE,B,P,100,SPX,SPX,9,2021,3000,1.1,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,170752994
