Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID,modifiedTradeDate,modifiedExch,modifiedBS,modifiedPC,modifiedClass,modifiedSym,modifiedStrike,modifiedPrice,modifiedQty,modifiedOC,modifiedCFM,modifiedExBrok,modifiedTotalCharges,drv_trade_client_account_execution_id
03/09/21,CBOE,S,P,130,SPX,SPXW,4,2021,3650.0000,45.000000,C,P,52168000WV,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,13.0000,76.7000,0.0000,89.7000,143389113,3/9/2021,cboe,s,p,spx,spxw,3650,45,130,c,p,xchg,89.7,275732
03/09/21,CBOE,S,P,65,SPX,SPXW,4,2021,3650.0000,45.000000,C,P,52168000WV,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,6.5000,38.3500,0.0000,44.8500,143370809,3/9/2021,cboe,s,p,spx,spxw,3650,45,65,c,p,xchg,44.85,275732
03/09/21,CBOE,B,C,25,SPX,SPXW,9,2021,4100.0000,119.680000,C,P,521680011O,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100000000000000,2.5000,14.7500,0.0000,17.2500,143389758,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,BOSTON,S,P,800,QQQ,QQQ,12,2021,310.0000,29.120000,C,C,BOXNYC46652,,0938,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,0.100000000000000,80.0000,-400.0000,0.0000,-320.0000,143641464,3/10/2021,boston,s,p,qqq,qqq,310,29.12,800,c,c,0938,-320,303512
03/10/21,BOSTON,S,P,300,QQQ,QQQ,12,2021,310.0000,29.120000,C,C,BOXNYC46652,,0938,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,0.100000000000000,30.0000,-150.0000,0.0000,-120.0000,143641462,3/10/2021,boston,s,p,qqq,qqq,310,29.12,300,c,c,0938,-120,303512
03/10/21,BOSTON,B,P,1050,TSM,TSM,7,2021,105.0000,7.400000,C,P,BOXNYC6925,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,A,0.100000000000000,105.0000,-315.0000,0.0000,-210.0000,143536273,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,P,60,SPX,SPX,3,2021,3450.0000,1.630000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,6.0000,35.4000,0.0000,41.4000,143588340,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,P,60,SPX,SPX,3,2021,3450.0000,1.630000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,6.0000,35.4000,0.0000,41.4000,143588548,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,P,60,SPX,SPX,3,2021,3450.0000,1.630000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,6.0000,35.4000,0.0000,41.4000,143588597,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,P,60,SPX,SPX,3,2021,3450.0000,1.630000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,6.0000,35.4000,0.0000,41.4000,143590020,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,P,60,SPX,SPX,3,2021,3450.0000,1.630000,C,P,62169000NN,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,6.0000,35.4000,0.0000,41.4000,143592721,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,P,50,SPX,SPX,3,2021,3450.0000,1.630000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,5.0000,29.5000,0.0000,34.5000,143588500,3/10/2021,cboe,b,p,spx,spx,3450,1.63,50,c,p,xchg,34.5,303512
03/10/21,CBOE,B,P,50,SPX,SPX,3,2021,3450.0000,1.630000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,5.0000,29.5000,0.0000,34.5000,143588677,3/10/2021,cboe,b,p,spx,spx,3450,1.63,50,c,p,xchg,34.5,303512
03/10/21,CBOE,B,C,2,SPX,SPX,3,2021,3905.0000,42.000000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,0.2000,1.1800,0.0000,1.3800,143588477,3/10/2021,cboe,b,c,spx,spx,3905,42,2,c,p,xchg,1.38,303512
03/10/21,CBOE,B,C,1,SPX,SPX,3,2021,3905.0000,42.000000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,0.1000,0.5900,0.0000,0.6900,143588493,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,C,1,SPX,SPX,3,2021,3905.0000,42.000000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,0.1000,0.5900,0.0000,0.6900,143588537,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,C,1,SPX,SPX,3,2021,3905.0000,42.000000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,0.1000,0.5900,0.0000,0.6900,143588543,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,C,1,SPX,SPX,3,2021,3905.0000,42.000000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,0.1000,0.5900,0.0000,0.6900,143588670,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,C,1,SPX,SPX,3,2021,3905.0000,42.000000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,0.1000,0.5900,0.0000,0.6900,143589982,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,C,1,SPX,SPX,3,2021,3905.0000,42.000000,C,P,62169000NN,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,0.1000,0.5900,0.0000,0.6900,143592932,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,S,P,2,SPX,SPX,3,2021,3905.0000,46.000000,C,P,62169000NN,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,0.2000,1.1800,0.0000,1.3800,143589044,3/10/2021,cboe,s,p,spx,spx,3905,46,2,c,p,xchg,1.38,303512
03/10/21,CBOE,B,P,150,SPX,SPX,9,2021,1000.0000,2.000000,C,P,62169000AC,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100000000000000,15.0000,88.5000,0.0000,103.5000,143610677,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,P,350,SPX,SPX,9,2021,1000.0000,2.000000,C,P,62169000AD,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100000000000000,35.0000,206.5000,0.0000,241.5000,143528123,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,B,P,200,VIX,VIX,3,2021,23.0000,1.100000,C,C,621690008Q,,BMLS,,586,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100000000000000,20.0000,60.0000,0.0000,80.0000,143637898,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/10/21,CBOE,S,P,100,VIX,VIX,3,2021,26.0000,3.500000,C,C,621690008Q,,BMLS,,586,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.100000000000000,10.0000,45.0000,0.0000,55.0000,143639429,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/11/21,AMEX,S,P,153,EWZ,EWZ,3,2021,32.0000,0.520000,C,C,2197033911,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,A,0.100000000000000,15.3000,0.0000,0.0000,15.3000,143839855,3/11/2021,amex,s,p,ewz,ewz,32,0.52,153,c,c,e35j,15.3,280356
03/11/21,AMEX,S,P,11,EWZ,EWZ,3,2021,32.0000,0.520000,C,C,2197033911,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,1.1000,6.3800,0.0000,7.4800,143839649,3/11/2021,amex,s,p,ewz,ewz,32,0.52,11,c,c,e35j,7.48,280356
03/11/21,AMEX,S,P,9,EWZ,EWZ,3,2021,32.0000,0.520000,C,C,2197033911,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.9000,5.3100,0.0000,6.2100,143839619,3/11/2021,amex,s,p,ewz,ewz,32,0.52,9,c,c,e35j,6.21,280356
03/11/21,AMEX,S,P,6,EWZ,EWZ,3,2021,32.0000,0.520000,C,C,2197033911,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.6000,3.5400,0.0000,4.1400,143839751,3/11/2021,amex,s,p,ewz,ewz,32,0.52,6,c,c,e35j,4.14,280356
03/11/21,AMEX,S,P,5,EWZ,EWZ,3,2021,32.0000,0.520000,C,C,2197033911,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.5000,3.0500,0.0000,3.5500,143839665,3/11/2021,amex,s,p,ewz,ewz,32,0.52,5,c,c,e35j,3.55,280356
03/11/21,AMEX,S,P,5,EWZ,EWZ,3,2021,32.0000,0.520000,C,C,2197033911,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.5000,3.0500,0.0000,3.5500,143839675,3/11/2021,amex,s,p,ewz,ewz,32,0.52,5,c,c,e35j,3.55,280356
03/11/21,AMEX,S,P,4,EWZ,EWZ,3,2021,32.0000,0.520000,C,C,2197033911,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.4000,2.4000,0.0000,2.8000,143839817,3/11/2021,amex,s,p,ewz,ewz,32,0.52,4,c,c,e35j,2.8,280356
03/11/21,AMEX,S,P,3,EWZ,EWZ,3,2021,32.0000,0.520000,C,C,2197033911,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.3000,1.7700,0.0000,2.0700,143839680,3/11/2021,amex,s,p,ewz,ewz,32,0.52,3,c,c,e35j,2.07,280356
03/11/21,AMEX,S,P,3,EWZ,EWZ,3,2021,32.0000,0.520000,C,C,2197033911,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.3000,1.7400,0.0000,2.0400,143839744,3/11/2021,amex,s,p,ewz,ewz,32,0.52,3,c,c,e35j,2.04,280356
03/11/21,AMEX,S,P,1,EWZ,EWZ,3,2021,32.0000,0.520000,C,C,2197033911,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.1000,0.6000,0.0000,0.7000,143839670,3/11/2021,amex,s,p,ewz,ewz,32,0.52,1,c,c,e35j,0.7,280356
03/11/21,AMEX,S,P,20,EWZ,EWZ,3,2021,32.0000,0.480000,C,C,2197049511,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,2.0000,12.2000,0.0000,14.2000,143821379,3/11/2021,amex,s,p,ewz,ewz,32,0.48,20,c,c,e35j,14.2,280356
03/11/21,AMEX,S,P,17,EWZ,EWZ,3,2021,32.0000,0.480000,C,C,2197049511,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,1.7000,10.0300,0.0000,11.7300,143821061,3/11/2021,amex,s,p,ewz,ewz,32,0.48,17,c,c,e35j,11.73,280356
03/11/21,AMEX,S,P,9,EWZ,EWZ,3,2021,32.0000,0.480000,C,C,2197049511,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.9000,5.4000,0.0000,6.3000,143820968,3/11/2021,amex,s,p,ewz,ewz,32,0.48,9,c,c,e35j,6.3,280356
03/11/21,AMEX,S,P,9,EWZ,EWZ,3,2021,32.0000,0.480000,C,C,2197049511,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.9000,5.3100,0.0000,6.2100,143820985,3/11/2021,amex,s,p,ewz,ewz,32,0.48,9,c,c,e35j,6.21,280356
03/11/21,AMEX,S,P,8,EWZ,EWZ,3,2021,32.0000,0.480000,C,C,2197049511,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.8000,4.8000,0.0000,5.6000,143820990,3/11/2021,amex,s,p,ewz,ewz,32,0.48,8,c,c,e35j,5.6,280356
03/11/21,AMEX,S,P,7,EWZ,EWZ,3,2021,32.0000,0.480000,C,C,2197049511,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.7000,4.2000,0.0000,4.9000,143821044,3/11/2021,amex,s,p,ewz,ewz,32,0.48,7,c,c,e35j,4.9,280356
03/11/21,AMEX,S,P,5,EWZ,EWZ,3,2021,32.0000,0.480000,C,C,2197049511,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.5000,3.0500,0.0000,3.5500,143821224,3/11/2021,amex,s,p,ewz,ewz,32,0.48,5,c,c,e35j,3.55,280356
03/11/21,AMEX,S,P,127,EWZ,EWZ,3,2021,33.0000,0.460000,C,C,2197030111,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,12.7000,74.9300,0.0000,87.6300,143839686,3/11/2021,amex,s,p,ewz,ewz,33,0.46,127,c,c,e35j,87.63,280356
03/11/21,AMEX,S,P,48,EWZ,EWZ,3,2021,33.0000,0.460000,C,C,2197030111,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,4.8000,29.2800,0.0000,34.0800,143839879,3/11/2021,amex,s,p,ewz,ewz,33,0.46,48,c,c,e35j,34.08,280356
03/11/21,AMEX,S,P,12,EWZ,EWZ,3,2021,33.0000,0.460000,C,C,2197030111,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,1.2000,7.0800,0.0000,8.2800,143839797,3/11/2021,amex,s,p,ewz,ewz,33,0.46,12,c,c,e35j,8.28,280356
03/11/21,AMEX,S,P,4,EWZ,EWZ,3,2021,33.0000,0.460000,C,C,2197030111,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.4000,2.3600,0.0000,2.7600,143839778,3/11/2021,amex,s,p,ewz,ewz,33,0.46,4,c,c,e35j,2.76,280356
03/11/21,AMEX,S,P,3,EWZ,EWZ,3,2021,33.0000,0.460000,C,C,2197030111,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.3000,1.8300,0.0000,2.1300,143839721,3/11/2021,amex,s,p,ewz,ewz,33,0.46,3,c,c,e35j,2.13,280356
03/11/21,AMEX,S,P,3,EWZ,EWZ,3,2021,33.0000,0.460000,C,C,2197030111,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.3000,1.8300,0.0000,2.1300,143839764,3/11/2021,amex,s,p,ewz,ewz,33,0.46,3,c,c,e35j,2.13,280356
03/11/21,AMEX,S,P,2,EWZ,EWZ,3,2021,33.0000,0.460000,C,C,2197030111,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.2000,1.2000,0.0000,1.4000,143839866,3/11/2021,amex,s,p,ewz,ewz,33,0.46,2,c,c,e35j,1.4,280356
03/11/21,AMEX,S,P,1,EWZ,EWZ,3,2021,33.0000,0.460000,C,C,2197030111,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.1000,0.6000,0.0000,0.7000,143839873,3/11/2021,amex,s,p,ewz,ewz,33,0.46,1,c,c,e35j,0.7,280356
03/11/21,AMEX,S,P,12,EWZ,EWZ,3,2021,33.0000,0.390000,C,C,2197047611,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,R,0.100000000000000,1.2000,0.0000,0.0000,1.2000,143821215,3/11/2021,amex,s,p,ewz,ewz,33,0.39,12,c,c,e35j,1.2,280356
03/11/21,AMEX,S,P,11,EWZ,EWZ,3,2021,33.0000,0.390000,C,C,2197047611,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,1.1000,6.4900,0.0000,7.5900,143821220,3/11/2021,amex,s,p,ewz,ewz,33,0.39,11,c,c,e35j,7.59,280356
03/11/21,AMEX,S,P,6,EWZ,EWZ,3,2021,33.0000,0.390000,C,C,2197047611,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,R,0.100000000000000,0.6000,0.0000,0.0000,0.6000,143820981,3/11/2021,amex,s,p,ewz,ewz,33,0.39,6,c,c,e35j,0.6,280356
03/11/21,AMEX,S,P,5,EWZ,EWZ,3,2021,33.0000,0.390000,C,C,2197047611,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.5000,3.0000,0.0000,3.5000,143821272,3/11/2021,amex,s,p,ewz,ewz,33,0.39,5,c,c,e35j,3.5,280356
03/11/21,AMEX,S,P,4,EWZ,EWZ,3,2021,33.0000,0.390000,C,C,2197047611,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.4000,2.3600,0.0000,2.7600,143821081,3/11/2021,amex,s,p,ewz,ewz,33,0.39,4,c,c,e35j,2.76,280356
03/11/21,AMEX,S,P,4,EWZ,EWZ,3,2021,33.0000,0.390000,C,C,2197047611,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,R,0.100000000000000,0.4000,0.0000,0.0000,0.4000,143821266,3/11/2021,amex,s,p,ewz,ewz,33,0.39,4,c,c,e35j,0.4,280356
03/11/21,AMEX,S,P,3,EWZ,EWZ,3,2021,33.0000,0.390000,C,C,2197047611,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.3000,1.8000,0.0000,2.1000,143821374,3/11/2021,amex,s,p,ewz,ewz,33,0.39,3,c,c,e35j,2.1,280356
03/11/21,AMEX,S,P,12,EWZ,EWZ,3,2021,33.0000,0.400000,C,C,2197047611,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,1.2000,7.3200,0.0000,8.5200,143821015,3/11/2021,amex,s,p,ewz,ewz,33,0.4,12,c,c,e35j,8.52,280356
03/11/21,AMEX,S,P,12,EWZ,EWZ,3,2021,33.0000,0.400000,C,C,2197047611,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,1.2000,7.3200,0.0000,8.5200,143821276,3/11/2021,amex,s,p,ewz,ewz,33,0.4,12,c,c,e35j,8.52,280356
03/11/21,AMEX,S,P,6,EWZ,EWZ,3,2021,33.0000,0.400000,C,C,2197047611,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,X,0.100000000000000,0.6000,3.6600,0.0000,4.2600,143821102,3/11/2021,amex,s,p,ewz,ewz,33,0.4,6,c,c,e35j,4.26,280356
03/11/21,BOSTON,S,C,250,MSFT,MSFT,6,2021,270.0000,3.470000,C,C,BOXNYC42306,,0938,,355,792,oscarg,oscarg,,,,,,Y,,,,A,0.100000000000000,25.0000,0.0000,0.0000,25.0000,143774279,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/11/21,CBOE,B,C,50,SPX,SPX,3,2021,3950.0000,37.600000,C,P,521700013N,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,5.0000,29.5000,0.0000,34.5000,143820905,3/11/2021,cboe,b,c,spx,spx,3950,37.6,50,c,p,xchg,34.5,280356
03/11/21,CBOE,B,C,50,SPX,SPX,3,2021,3950.0000,37.600000,C,P,521700013N,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,5.0000,29.5000,0.0000,34.5000,143822310,3/11/2021,cboe,b,c,spx,spx,3950,37.6,50,c,p,xchg,34.5,280356
03/11/21,CBOE,S,P,100,SPX,SPX,6,2021,3400.0000,48.550000,C,P,521700010V,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100000000000000,10.0000,59.0000,0.0000,69.0000,143814655,3/11/2021,cboe,s,p,spx,spx,3400,48.55,100,c,p,xchg,69,280356
03/11/21,CBOE,S,P,20,SPX,SPX,6,2021,3400.0000,48.550000,C,P,5217000111,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100000000000000,2.0000,11.8000,0.0000,13.8000,143823202,3/11/2021,cboe,s,p,spx,spx,3400,48.55,20,c,p,xchg,13.8,280356
03/11/21,CBOE,B,C,26,SPX,SPX,6,2021,3940.0000,159.500000,C,P,521700013N,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,2.6000,15.3400,0.0000,17.9400,143821109,3/11/2021,cboe,b,c,spx,spx,3940,159.5,26,c,p,xchg,17.94,280356
03/11/21,CBOE,B,C,25,SPX,SPX,6,2021,3940.0000,159.500000,C,P,521700013N,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,2.5000,14.7500,0.0000,17.2500,143822905,3/11/2021,cboe,b,c,spx,spx,3940,159.5,25,c,p,xchg,17.25,280356
03/11/21,CBOE,S,P,26,SPX,SPX,6,2021,3940.0000,159.500000,C,P,521700013N,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,2.6000,15.3400,0.0000,17.9400,143822124,3/11/2021,cboe,s,p,spx,spx,3940,159.5,26,c,p,xchg,17.94,280356
03/11/21,CBOE,S,P,25,SPX,SPX,6,2021,3940.0000,159.500000,C,P,521700013N,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,2.5000,14.7500,0.0000,17.2500,143823723,3/11/2021,cboe,s,p,spx,spx,3940,159.5,25,c,p,xchg,17.25,280356
03/11/21,CBOE,S,C,100,SPX,SPX,6,2021,3950.0000,153.200000,C,P,521700013N,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,10.0000,59.0000,0.0000,69.0000,143821693,3/11/2021,cboe,s,c,spx,spx,3950,153.2,100,c,p,xchg,69,280356
03/11/21,CBOE,S,C,100,SPX,SPX,6,2021,3950.0000,153.200000,C,P,521700013N,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.100000000000000,10.0000,59.0000,0.0000,69.0000,143822632,3/11/2021,cboe,s,c,spx,spx,3950,153.2,100,c,p,xchg,69,280356
03/11/21,CBOE,B,P,175,SPX,SPX,9,2021,3375.0000,97.400000,C,P,521700010V,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100000000000000,17.5000,103.2500,0.0000,120.7500,143773842,3/11/2021,cboe,b,p,spx,spx,3375,97.4,175,c,p,xchg,120.75,280356
03/11/21,CBOE,B,P,35,SPX,SPX,9,2021,3375.0000,97.400000,C,P,5217000111,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100000000000000,3.5000,20.6500,0.0000,24.1500,143822892,3/11/2021,cboe,b,p,spx,spx,3375,97.4,35,c,p,xchg,24.15,280356
03/11/21,CBOE,S,P,100,SPX,SPXW,4,2021,3700.0000,46.000000,C,P,521700010V,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100000000000000,10.0000,59.0000,0.0000,69.0000,143814428,3/11/2021,cboe,s,p,spx,spxw,3700,46,100,c,p,xchg,69,280356
03/11/21,CBOE,S,P,20,SPX,SPXW,4,2021,3700.0000,46.000000,C,P,5217000111,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100000000000000,2.0000,11.8000,0.0000,13.8000,143823163,3/11/2021,cboe,s,p,spx,spxw,3700,46,20,c,p,xchg,13.8,280356
03/11/21,PHLX,S,C,50,NVDA,NVDA,1,2023,940.0000,27.850000,C,C,                                                  ,,636,,551,792,oscarg,oscarg,,,,,,Y,,,,N,0.100000000000000,5.0000,0.0000,0.0000,5.0000,143797436,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/12/21,AMEX,B,C,2000,EWZ,EWZ,4,2021,34.0000,1.310000,C,C,2198026312,,E35J,,608,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100000000000000,200.0000,0.0000,0.0000,200.0000,144132622,3/12/2021,amex,b,c,ewz,ewz,34,1.31,2000,c,c,e35j,200,272539
03/12/21,AMEX,B,C,500,EWZ,EWZ,4,2021,34.0000,1.310000,C,C,2198026312,,E35J,,608,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100000000000000,50.0000,0.0000,0.0000,50.0000,144136620,3/12/2021,amex,b,c,ewz,ewz,34,1.31,500,c,c,e35j,50,272539
03/12/21,AMEX,B,C,400,EWZ,EWZ,4,2021,34.0000,1.310000,C,C,2198026312,,E35J,,608,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100000000000000,40.0000,0.0000,0.0000,40.0000,144136608,3/12/2021,amex,b,c,ewz,ewz,34,1.31,400,c,c,e35j,40,272539
03/12/21,AMEX,S,C,1000,EWZ,EWZ,4,2021,40.0000,0.070000,C,C,2198026312,,E35J,,608,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100000000000000,100.0000,0.0000,0.0000,100.0000,144034796,3/12/2021,amex,s,c,ewz,ewz,40,0.07,1000,c,c,e35j,100,272539
03/12/21,AMEX,S,C,800,EWZ,EWZ,4,2021,40.0000,0.070000,C,C,2198026312,,E35J,,608,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100000000000000,80.0000,0.0000,0.0000,80.0000,144034520,3/12/2021,amex,s,c,ewz,ewz,40,0.07,800,c,c,e35j,80,272539
03/12/21,AMEX,B,C,4000,EWZ,EWZ,4,2021,40.0000,0.070000,C,P,2198037712,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100000000000000,400.0000,1000.0000,0.0000,1400.0000,144090486,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
