Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID,modifiedTradeDate,modifiedExch,modifiedBS,modifiedPC,modifiedClass,modifiedSym,modifiedStrike,modifiedPrice,modifiedQty,modifiedOC,modifiedCFM,modifiedExBrok,modifiedTotalCharges,reconciliationCharge,drv_trade_client_account_execution_id
04/27/21,BOSTON,S,P,350,AMD,AMD,5,2021,83.0000,2.820000,C,P,BOXNYC11094,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,35.0000,52.5000,.0000,87.5000,151500135,4/27/2021,boston,s,p,amd,amd,83,2.82,350,c,p,0938,87.5,undefined,263265
04/27/21,BOSTON,S,P,400,AMD,AMD,1,2023,85.0000,17.600000,C,C,BOXNYC2672,,0938,,608,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,40.0000,-200.0000,.0000,-160.0000,151562776,4/27/2021,boston,s,p,amd,amd,85,17.6,400,c,c,0938,-160,undefined,263090
04/27/21,BOSTON,B,P,250,FEYE,FEYE,6,2021,20.0000,.970000,C,F,BOXNYC10791,,0938,,010,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,25.0000,37.5000,.0000,62.5000,151507562,4/27/2021,boston,b,p,feye,feye,20,0.97,250,c,f,0938,62.5,undefined,263189
04/27/21,CBOE,B,P,5,SPX,SPX,6,2021,4175.0000,96.250000,C,P,5211170001T,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.5000,2.9500,.0000,3.4500,151535274,4/27/2021,cboe,b,p,spx,spx,4175,96.25,5,c,p,bmls,3.45,undefined,262915
04/27/21,CBOE,S,C,2,SPX,SPX,6,2021,4180.0000,94.400000,C,P,~X6QAJUQK3S6I,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,.2000,1.1800,.0000,1.3800,151559290,4/27/2021,cboe,s,c,spx,spx,4180,94.4,5,c,p,bmls,3.45,undefined,263081
04/27/21,CBOE,S,P,25,SPX,SPX,1,2022,3500.0000,101.720000,C,P,~X6QAJUQK3S6J,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,2.5000,14.7500,.0000,17.2500,151559297,4/27/2021,cboe,s,p,spx,spx,3500,101.72,50,c,p,bmls,34.5,undefined,263079
04/27/21,CBOE,B,C,140,SPX,SPX,1,2022,4800.0000,29.450000,C,P,5211170001T,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,14.0000,82.6000,.0000,96.6000,151536576,4/27/2021,cboe,b,c,spx,spx,4800,29.45,140,c,p,bmls,96.6,undefined,262913
04/27/21,PHLX,B,P,200,BYND,BYND,1,2023,110.0000,19.200000,C,C,                                                  ,,210,,273,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,151538374,4/27/2021,phlx,b,p,bynd,bynd,110,19.2,200,c,c,210,20,undefined,263060
04/27/21,PHLX,B,P,200,BYND,BYND,1,2023,110.0000,19.200000,C,P,                                                  ,,210,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,20.0000,50.0000,.0000,70.0000,151538432,4/27/2021,phlx,b,p,bynd,bynd,110,19.2,200,c,p,210,70,undefined,263060
04/27/21,PHLX,B,C,600,OXY,OXY,1,2023,30.0000,4.700000,C,P,                                                  ,,210,,352,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,60.0000,.0000,.0000,60.0000,151472494,4/27/2021,phlx,b,c,oxy,oxy,30,4.7,600,c,p,210,60,undefined,263098
04/28/21,AMEX,S,C,100,BABA,BABA,6,2022,280.0000,22.000000,C,C,2229313728,,E35J,,608,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,10.0000,.0000,.0000,10.0000,151746180,4/28/2021,amex,s,c,baba,baba,280,22,100,c,c,e35j,10,undefined,263784
04/28/21,AMEX,S,P,2000,INTC,INTC,1,2022,50.0000,2.900000,C,P,2229521828,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,200.0000,.0000,.0000,200.0000,151664084,4/28/2021,amex,s,p,intc,intc,50,2.9,2000,c,p,e35j,200,undefined,263874
04/28/21,AMEX,B,P,800,MU,MU,7,2021,80.0000,3.700000,C,P,2229498028,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,80.0000,200.0000,.0000,280.0000,151654525,4/28/2021,amex,b,p,mu,mu,80,3.7,800,c,p,e35j,280,undefined,263867
04/28/21,AMEX,S,P,800,MU,MU,7,2021,92.5000,10.400000,C,P,2229498028,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,80.0000,200.0000,.0000,280.0000,151654901,4/28/2021,amex,s,p,mu,mu,92.5,10.4,800,c,p,e35j,280,undefined,263869
04/28/21,AMEX,B,P,250,QQQ,QQQ,9,2021,330.0000,14.700000,C,P,2229634528,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,151732423,4/28/2021,amex,b,p,qqq,qqq,330,14.7,250,c,p,e35j,87.5,undefined,264005
04/28/21,AMEX,B,C,250,QQQ,QQQ,9,2021,360.0000,8.750000,C,P,2229634528,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,151714082,4/28/2021,amex,b,c,qqq,qqq,360,8.75,250,c,p,e35j,87.5,undefined,264006
04/28/21,BOSTON,S,P,800,AU,AU,7,2021,23.0000,2.900000,C,P,BOXNYC2021,,0938,,352,792,oscarg,oscarg,,,,,,,,,,A,.100000000000000,80.0000,-240.0000,.0000,-160.0000,151718694,4/28/2021,boston,s,p,au,au,23,2.9,800,c,p,0938,-160,undefined,263605
04/28/21,BOSTON,B,P,1000,FEYE,FEYE,12,2021,19.0000,2.340000,C,F,BOXNYC4133,,0938,,010,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,100.0000,150.0000,.0000,250.0000,151711987,4/28/2021,boston,b,p,feye,feye,19,2.34,1000,c,f,0938,250,undefined,263858
04/28/21,BOSTON,S,P,500,IWM,IWM,12,2021,115.0000,.740000,C,P,BOXNYC1388,,0938,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,50.0000,25.0000,.0000,75.0000,151697464,4/28/2021,boston,s,p,iwm,iwm,115,0.74,1500,c,p,0938,675,undefined,263572
04/28/21,CBOE,B,P,525,SPX,SPX,6,2021,3250.0000,4.700000,C,P,521118000IG,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,52.5000,309.7500,.0000,362.2500,151647731,4/28/2021,cboe,b,p,spx,spx,3250,4.7,525,c,p,bmls,362.25,undefined,263815
04/28/21,CBOE,B,P,175,SPX,SPX,6,2021,3650.0000,14.400000,C,P,521118000IG,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,17.5000,103.2500,.0000,120.7500,151647788,4/28/2021,cboe,b,p,spx,spx,3650,14.4,175,c,p,bmls,120.75,undefined,263812
04/28/21,CBOE,B,C,25,SPX,SPX,6,2021,4180.0000,93.500000,C,P,521118000IG,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,2.5000,14.7500,.0000,17.2500,151647783,4/28/2021,cboe,b,c,spx,spx,4180,93.5,25,c,p,bmls,17.25,undefined,263813
04/28/21,CBOE,S,P,25,SPX,SPX,6,2021,4180.0000,92.500000,C,P,521118000IG,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,2.5000,14.7500,.0000,17.2500,151648387,4/28/2021,cboe,s,p,spx,spx,4180,92.5,25,c,p,bmls,17.25,undefined,263818
04/29/21,AMEX,B,P,300,IWM,IWM,6,2022,190.0000,9.880000,C,P,2230688929,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,30.0000,75.0000,.0000,105.0000,151879775,4/29/2021,amex,b,p,iwm,iwm,190,9.88,300,c,p,e35j,105,undefined,264571
04/29/21,AMEX,B,P,550,PTON,PTON,1,2022,70.0000,6.400000,C,P,2230100129,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,55.0000,.0000,.0000,55.0000,151901786,4/29/2021,amex,b,p,pton,pton,70,6.4,550,c,p,e35j,55,undefined,271711
04/29/21,AMEX,B,P,400,PTON,PTON,1,2022,70.0000,6.400000,O,N,2230100129,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,40.0000,80.0000,.0000,120.0000,151844863,4/29/2021,amex,b,p,pton,pton,70,6.4,400,o,n,e35j,120,undefined,271715
04/29/21,AMEX,B,P,600,XPEV,XPEV,1,2023,25.0000,6.250000,C,C,2230397529,,E35J,,273,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,60.0000,.0000,.0000,60.0000,151983791,4/29/2021,amex,b,p,xpev,xpev,25,6.25,600,c,c,e35j,60,undefined,264610
04/29/21,BOSTON,B,P,850,FTCH,FTCH,7,2021,46.0000,3.910000,C,P,BOXNYC7168,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,85.0000,127.5000,.0000,212.5000,151999115,4/29/2021,boston,b,p,ftch,ftch,46,3.91,850,c,p,0938,212.5,undefined,264515
04/29/21,BOSTON,B,P,2000,PBR,PBR,1,2023,10.0000,3.010000,C,C,BOXNYC3340,,0938,,273,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,200.0000,.0000,.0000,200.0000,151952886,4/29/2021,boston,b,p,pbr,pbr,10,3.01,2000,c,c,0938,200,undefined,264361
04/29/21,CBOE,B,P,5,SPX,SPX,6,2021,4185.0000,92.500000,C,C,521119000AU,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.5000,2.2500,.0000,2.7500,151922051,4/29/2021,cboe,b,p,spx,spx,4185,92.5,5,c,c,bmls,2.75,undefined,264351
04/29/21,CBOE,B,P,50,SPX,SPX,8,2021,3900.0000,82.450000,C,C,521119000AU,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,5.0000,22.5000,.0000,27.5000,151921915,4/29/2021,cboe,b,p,spx,spx,3900,82.45,50,c,c,bmls,27.5,undefined,264348
04/30/21,AMEX,B,P,500,ABNB,ABNB,1,2023,135.0000,20.050000,C,C,2231302630,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,50.0000,.0000,.0000,50.0000,152215719,4/30/2021,amex,b,p,abnb,abnb,135,20.05,500,c,c,e35j,50,undefined,275733
04/30/21,AMEX,B,P,250,GDX,GDX,1,2023,32.0000,4.200000,C,P,2231212630,,E35J,,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,152209739,4/30/2021,amex,b,p,gdx,gdx,32,4.2,250,c,p,e35j,87.5,undefined,270447
04/30/21,AMEX,S,P,4825,TLT,TLT,5,2021,130.0000,.160000,C,P,2231141030,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,.100000000000000,482.5000,1206.2500,.0000,1688.7500,152152751,4/30/2021,amex,s,p,tlt,tlt,130,0.16,4825,c,p,e35j,1688.75,undefined,265110
04/30/21,AMEX,S,P,4750,TLT,TLT,6,2021,135.0000,1.720000,C,P,2231094130,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,.100000000000000,475.0000,1187.5000,.0000,1662.5000,152128921,4/30/2021,amex,s,p,tlt,tlt,135,1.72,4750,c,p,e35j,1662.5,undefined,265113
04/30/21,BOSTON,B,P,1000,ICLN,ICLN,1,2022,21.0000,1.450000,C,P,BOXNYC9511,,0938,,444,792,oscarg,oscarg,,,,,,,,,,A,.100000000000000,100.0000,150.0000,.0000,250.0000,152169161,4/30/2021,boston,b,p,icln,icln,21,1.45,1000,c,p,0938,250,undefined,265121
04/30/21,BOSTON,B,P,1000,ICLN,ICLN,1,2023,21.0000,2.500000,C,F,BOXNYC7878,,0938,,010,792,oscarg,oscarg,,,,,,,,,,A,.100000000000000,100.0000,150.0000,.0000,250.0000,152112479,4/30/2021,boston,b,p,icln,icln,21,2.5,1000,c,f,0938,250,undefined,265175
04/30/21,CBOE,B,C,8,SPX,SPX,6,2021,4175.0000,94.000000,C,P,521120000E6,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.8000,4.7200,.0000,5.5200,152179769,4/30/2021,cboe,b,c,spx,spx,4175,94,20,c,p,bmls,13.8,undefined,264806
04/30/21,CBOE,S,C,3,SPX,SPX,6,2021,4180.0000,93.000000,C,C,521120000GY,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.3000,1.3500,.0000,1.6500,152134872,4/30/2021,cboe,s,c,spx,spx,4180,93,3,c,c,bmls,1.65,undefined,264836
04/30/21,CBOE,B,P,3,SPX,SPX,6,2021,4180.0000,94.000000,C,C,521120000GY,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.3000,1.3500,.0000,1.6500,152134383,4/30/2021,cboe,b,p,spx,spx,4180,94,3,c,c,bmls,1.65,undefined,264833
04/30/21,CBOE,B,P,1000,SPX,SPX,10,2021,1000.0000,.850000,C,P,521120000X6,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,100.0000,590.0000,.0000,690.0000,152223816,4/30/2021,cboe,b,p,spx,spx,1000,0.85,1500,c,p,bmls,1035,undefined,264962
04/30/21,CBOE,S,C,250,VIX,VIX,7,2021,25.0000,3.500000,C,C,621120000D0,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,25.0000,112.5000,.0000,137.5000,152233842,4/30/2021,cboe,s,c,vix,vix,25,3.5,500,c,c,bmls,275,undefined,265003
04/05/21,PHLX,S,P,125,MSFT,MSFT,1,2022,130.0000,1.300000,O,N,                                                  ,,636,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,12.5000,31.2500,.0000,43.7500,147885553,4/5/2021,phlx,s,p,msft,msft,130,1.3,125,o,n,636,43.75,undefined,253533
