Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
10/05/21,AMEX,S,C,60,CAT,CAT,6,2022,220.0000,8.150000,C,C,233020995,,E35J,,608,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,3.0000,.0000,.0000,3.0000,178874092
10/05/21,AMEX,S,P,260,NFLX,NFLX,12,2021,540.0000,9.000000,C,P,233040585,,E35J,,352,792,oscarg,oscarg,,,,, ,Y,,,,N,.050000000000000,13.0000,65.0000,.0000,78.0000,178967774
10/05/21,AMEX,B,P,130,NFLX,NFLX,12,2021,650.0000,44.500000,C,P,233040585,,E35J,,352,792,oscarg,oscarg,,,,, ,Y,,,,N,.050000000000000,6.5000,32.5000,.0000,39.0000,178967057
10/05/21,AMEX,B,P,2000,PFE,PFE,1,2023,40.0000,4.300000,C,F,233017005,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,100.0000,500.0000,.0000,600.0000,178905250
10/05/21,AMEX,S,P,2000,PFE,PFE,1,2024,40.0000,6.200000,C,F,233017005,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,100.0000,500.0000,.0000,600.0000,178905790
10/05/21,AMEX,S,P,750,PINS,PINS,5,2022,30.0000,.980000,C,C,233037235,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,C,.050000000000000,37.5000,.0000,.0000,37.5000,178950638
10/05/21,AMEX,B,P,1500,PINS,PINS,5,2022,42.5000,3.920000,C,C,233037235,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,C,.050000000000000,75.0000,.0000,.0000,75.0000,178969869
10/06/21,AMEX,B,P,300,LMND,LMND,1,2023,45.0000,7.320000,C,C,233134976,,E35J,,273,792,oscarg,oscarg,,,,,,,,,,N,.050000000000000,15.0000,.0000,.0000,15.0000,179076937
10/06/21,AMEX,B,P,25,MRNA,MRNA,1,2022,320.0000,42.000000,C,P,233088786,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,1.2500,6.2500,.0000,7.5000,179063919
10/06/21,AMEX,B,C,25,MRNA,MRNA,4,2022,320.0000,49.300000,C,P,233088786,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,1.2500,6.2500,.0000,7.5000,179060877
