Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID,modifiedTradeDate,modifiedExch,modifiedBS,modifiedPC,modifiedClass,modifiedSym,modifiedStrike,modifiedPrice,modifiedQty,modifiedOC,modifiedCFM,modifiedExBrok,modifiedTotalCharges
08/17/21,CBOE,B,P,57,VIX,VIX,8,2021,19.0000,2.050000,C,C,6212290002F,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,5.7000,25.6500,.0000,31.3500,170537258,8/17/2021,cboe,b,p,vix,vix,19,2.05,57,c,c,bmls,31.35
08/17/21,CBOE,B,P,2500,VIX,VIX,9,2021,15.0000,.100000,C,C,~W6V9U0PFNYRD,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,R,.100000000000000,250.0000,250.0000,.0000,500.0000,171315233,8/17/2021,cboe,b,p,vix,vix,15,0.1,2500,c,c,bmls,500
08/17/21,CBOE,B,P,2500,VIX,VIX,9,2021,15.0000,.050000,C,C,~W6V9U0PFNYST,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,R,.100000000000000,250.0000,250.0000,.0000,500.0000,171315317,8/17/2021,cboe,b,p,vix,vix,15,0.05,2500,c,c,bmls,500
08/18/21,CBOE,B,P,100,SPX,SPX,9,2021,3000.0000,1.100000,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,170752783,8/18/2021,cboe,b,p,spx,spx,3000,1.1,100,c,p,bmls,69
08/18/21,CBOE,B,P,100,SPX,SPX,9,2021,3000.0000,1.100000,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,170752994,8/18/2021,cboe,b,p,spx,spx,3000,1.1,100,c,p,bmls,69
08/18/21,CBOE,B,P,25,SPX,SPX,9,2021,4325.0000,37.900000,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.5000,14.7500,.0000,17.2500,170752681,8/18/2021,cboe,b,p,spx,spx,4325,37.9,25,c,p,bmls,17.25
08/18/21,CBOE,B,P,25,SPX,SPX,9,2021,4325.0000,37.900000,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.5000,14.7500,.0000,17.2500,170753029,8/18/2021,cboe,b,p,spx,spx,4325,37.9,25,c,p,bmls,17.25
08/18/21,CBOE,B,C,8,SPX,SPX,9,2021,4445.0000,65.500000,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.8000,4.7200,.0000,5.5200,170752924,8/18/2021,cboe,b,c,spx,spx,4445,65.5,8,c,p,bmls,5.52
08/18/21,CBOE,B,C,7,SPX,SPX,9,2021,4445.0000,65.500000,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.7000,4.1300,.0000,4.8300,170752727,8/18/2021,cboe,b,c,spx,spx,4445,65.5,7,c,p,bmls,4.83
08/19/21,CBOE,B,P,50,SPX,SPX,8,2021,4350.0000,1.600000,C,P,62123100161,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,5.0000,40.0000,.0000,45.0000,171023850,8/19/2021,cboe,b,p,spx,spx,4350,1.6,50,c,p,bmls,45
08/19/21,CBOE,S,P,150,SPX,SPX,8,2021,4375.0000,3.750000,C,C,621231000IJ,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,15.0000,67.5000,.0000,82.5000,171055530,8/19/2021,cboe,s,p,spx,spx,4375,3.75,150,c,c,bmls,82.5
08/19/21,CBOE,S,C,150,SPX,SPX,9,2021,4375.0000,99.550000,C,C,621231000IJ,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,15.0000,67.5000,.0000,82.5000,171055527,8/19/2021,cboe,s,c,spx,spx,4375,99.55,150,c,c,bmls,82.5
08/19/21,CBOE,B,P,406,VIX,VIX,9,2021,15.0000,.050000,C,C,~W6V9U0PFH3TO,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,R,.100000000000000,40.6000,40.6000,.0000,81.2000,171315362,8/19/2021,cboe,b,p,vix,vix,15,0.05,406,c,c,bmls,81.2
08/19/21,CBOE,S,C,230,VIX,VIX,9,2021,22.0000,2.840000,C,F,521231000IU,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,23.0000,54.6250,.0000,77.6250,171048421,8/19/2021,cboe,s,c,vix,vix,22,2.84,230,c,f,bmls,77.625
08/19/21,CBOE,S,P,260,VIX,VIX,10,2021,23.0000,4.030000,C,F,521231000IU,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,26.0000,61.7500,.0000,87.7500,171048400,8/19/2021,cboe,s,p,vix,vix,23,4.03,260,c,f,bmls,87.75
08/19/21,CBOE,S,C,500,VIX,VIX,10,2021,25.0000,3.290000,C,F,521231000IU,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,50.0000,118.7500,.0000,168.7500,171048395,8/19/2021,cboe,s,c,vix,vix,25,3.29,500,c,f,bmls,168.75
08/20/21,CBOE,B,C,11,SPX,SPX,9,2021,4425.0000,69.000000,C,P,621232000ME,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,1.1000,6.4900,.0000,7.5900,171199330,8/20/2021,cboe,b,c,spx,spx,4425,69,11,c,p,bmls,7.59
08/20/21,CBOE,B,P,2094,VIX,VIX,9,2021,15.0000,.050000,C,C,6212320000Q,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,209.4000,209.4000,.0000,418.8000,171348114,8/20/2021,cboe,b,p,vix,vix,15,0.05,2094,c,c,bmls,418.8
08/20/21,CBOE,B,P,2,VIX,VIX,9,2021,15.0000,.050000,C,C,6212320000W,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,.2000,.2000,.0000,.4000,171348609,8/20/2021,cboe,b,p,vix,vix,15,0.05,2,c,c,bmls,0.4
08/24/21,CBOE,B,C,2,SPX,SPX,9,2021,4485.0000,51.500000,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.2000,1.1800,.0000,1.3800,171756398,8/24/2021,cboe,b,c,spx,spx,4485,51.5,2,c,p,bmls,1.38
08/24/21,CBOE,B,C,1,SPX,SPX,9,2021,4485.0000,51.500000,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.1000,.5900,.0000,.6900,171755929,8/24/2021,cboe,b,c,spx,spx,4485,51.5,1,c,p,bmls,0.69
08/24/21,CBOE,B,C,1,SPX,SPX,9,2021,4485.0000,51.500000,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.1000,.5900,.0000,.6900,171756571,8/24/2021,cboe,b,c,spx,spx,4485,51.5,1,c,p,bmls,0.69
08/24/21,CBOE,B,C,1,SPX,SPX,9,2021,4485.0000,51.500000,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.1000,.5900,.0000,.6900,171762818,8/24/2021,cboe,b,c,spx,spx,4485,51.5,1,c,p,bmls,0.69
08/25/21,CBOE,S,P,400,CRM,CRM,10,2021,200.0000,1.120000,C,C,6212370007Q,,BMLS,,551,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,40.0000,.0000,.0000,40.0000,172052566,8/25/2021,cboe,s,p,crm,crm,200,1.12,400,c,c,bmls,40
08/25/21,CBOE,S,C,5,SPX,SPX,9,2021,4495.0000,47.500000,C,P,521237000KR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.5000,2.9500,.0000,3.4500,172039034,8/25/2021,cboe,s,c,spx,spx,4495,47.5,5,c,p,bmls,3.45
08/25/21,CBOE,B,P,5,SPX,SPX,9,2021,4495.0000,48.500000,C,P,521237000KR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.5000,2.9500,.0000,3.4500,172038070,8/25/2021,cboe,b,p,spx,spx,4495,48.5,5,c,p,bmls,3.45
08/25/21,CBOE,B,P,25,SPX,SPX,1,2022,3900.0000,69.500000,C,P,521237000KR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.5000,14.7500,.0000,17.2500,172038002,8/25/2021,cboe,b,p,spx,spx,3900,69.5,25,c,p,bmls,17.25
08/25/21,CBOE,B,C,25,SPX,SPX,1,2022,4625.0000,105.400000,C,P,521237000KR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.5000,14.7500,.0000,17.2500,172038013,8/25/2021,cboe,b,c,spx,spx,4625,105.4,25,c,p,bmls,17.25
08/26/21,CBOE,B,C,1,SPX,SPX,9,2021,4470.0000,52.000000,C,P,621238000UQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.1000,.5900,.0000,.6900,172323069,8/26/2021,cboe,b,c,spx,spx,4470,52,1,c,p,bmls,0.69
08/26/21,CBOE,S,P,1,SPX,SPX,9,2021,4470.0000,54.000000,C,P,621238000UQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.1000,.5900,.0000,.6900,172323081,8/26/2021,cboe,s,p,spx,spx,4470,54,1,c,p,bmls,0.69
08/26/21,CBOE,B,P,25,SPX,SPX,1,2022,3800.0000,64.000000,C,P,621238000UQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.5000,14.7500,.0000,17.2500,172323068,8/26/2021,cboe,b,p,spx,spx,3800,64,25,c,p,bmls,17.25
08/26/21,CBOE,B,C,25,SPX,SPX,1,2022,4900.0000,18.900000,C,P,621238000UQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.5000,14.7500,.0000,17.2500,172323070,8/26/2021,cboe,b,c,spx,spx,4900,18.9,25,c,p,bmls,17.25
08/26/21,CBOE,B,P,2398,VIX,VIX,9,2021,15.0000,.050000,C,C,5212380000L,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,239.8000,239.8000,.0000,479.6000,172220390,8/26/2021,cboe,b,p,vix,vix,15,0.05,2398,c,c,bmls,479.6
08/26/21,CBOE,B,P,100,VIX,VIX,9,2021,15.0000,.050000,C,C,5212380000L,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,10.0000,10.0000,.0000,20.0000,172221068,8/26/2021,cboe,b,p,vix,vix,15,0.05,100,c,c,bmls,20
08/27/21,CBOE,B,C,6,SPX,SPX,9,2021,4490.0000,47.000000,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.6000,3.5400,.0000,4.1400,172494756,8/27/2021,cboe,b,c,spx,spx,4490,47,6,c,p,bmls,4.14
08/27/21,CBOE,B,C,5,SPX,SPX,9,2021,4490.0000,47.000000,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.5000,2.9500,.0000,3.4500,172494906,8/27/2021,cboe,b,c,spx,spx,4490,47,5,c,p,bmls,3.45
08/27/21,CBOE,B,C,4,SPX,SPX,9,2021,4490.0000,47.000000,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.4000,2.3600,.0000,2.7600,172494916,8/27/2021,cboe,b,c,spx,spx,4490,47,4,c,p,bmls,2.76
08/27/21,CBOE,B,C,3,SPX,SPX,9,2021,4490.0000,47.000000,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.3000,1.7700,.0000,2.0700,172494589,8/27/2021,cboe,b,c,spx,spx,4490,47,3,c,p,bmls,2.07
08/27/21,CBOE,B,C,3,SPX,SPX,9,2021,4490.0000,47.000000,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.3000,1.7700,.0000,2.0700,172496221,8/27/2021,cboe,b,c,spx,spx,4490,47,3,c,p,bmls,2.07
08/27/21,CBOE,S,C,16,SPX,SPX,9,2021,4495.0000,45.500000,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,1.6000,6.8800,.0000,8.4800,172509736,8/27/2021,cboe,s,c,spx,spx,4495,45.5,16,c,f,bmls,8.48
08/27/21,CBOE,S,C,12,SPX,SPX,9,2021,4495.0000,45.500000,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,1.2000,5.1600,.0000,6.3600,172509847,8/27/2021,cboe,s,c,spx,spx,4495,45.5,12,c,f,bmls,6.36
08/27/21,CBOE,S,C,8,SPX,SPX,9,2021,4495.0000,45.500000,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.8000,3.4400,.0000,4.2400,172509760,8/27/2021,cboe,s,c,spx,spx,4495,45.5,8,c,f,bmls,4.24
08/27/21,CBOE,B,C,250,SPX,SPX,9,2021,4500.0000,47.400000,C,C,521239000H1,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,25.0000,112.5000,.0000,137.5000,172524158,8/27/2021,cboe,b,c,spx,spx,4500,47.4,250,c,c,bmls,137.5
08/27/21,CBOE,B,P,40,SPX,SPX,1,2022,3800.0000,57.620000,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,4.0000,23.6000,.0000,27.6000,172494862,8/27/2021,cboe,b,p,spx,spx,3800,57.62,40,c,p,bmls,27.6
08/27/21,CBOE,B,P,40,SPX,SPX,1,2022,3800.0000,57.620000,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,4.0000,23.6000,.0000,27.6000,172496215,8/27/2021,cboe,b,p,spx,spx,3800,57.62,40,c,p,bmls,27.6
08/27/21,CBOE,B,P,30,SPX,SPX,1,2022,3800.0000,57.620000,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,3.0000,17.7000,.0000,20.7000,172494763,8/27/2021,cboe,b,p,spx,spx,3800,57.62,30,c,p,bmls,20.7
08/27/21,CBOE,B,P,20,SPX,SPX,1,2022,3800.0000,57.620000,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.0000,11.8000,.0000,13.8000,172494179,8/27/2021,cboe,b,p,spx,spx,3800,57.62,20,c,p,bmls,13.8
08/27/21,CBOE,B,P,20,SPX,SPX,1,2022,3800.0000,57.620000,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.0000,11.8000,.0000,13.8000,172494741,8/27/2021,cboe,b,p,spx,spx,3800,57.62,20,c,p,bmls,13.8
08/27/21,CBOE,S,P,100,SPX,SPX,12,2023,4200.0000,419.840000,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,43.0000,.0000,53.0000,172509840,8/27/2021,cboe,s,p,spx,spx,4200,419.84,100,c,f,bmls,53
08/27/21,CBOE,S,P,75,SPX,SPX,12,2023,4200.0000,419.840000,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,7.5000,32.2500,.0000,39.7500,172509777,8/27/2021,cboe,s,p,spx,spx,4200,419.84,75,c,f,bmls,39.75
08/27/21,CBOE,S,P,50,SPX,SPX,12,2023,4200.0000,419.840000,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,5.0000,21.5000,.0000,26.5000,172509864,8/27/2021,cboe,s,p,spx,spx,4200,419.84,50,c,f,bmls,26.5
08/31/21,CBOE,B,C,200,SPX,SPX,9,2021,4530.0000,36.200000,C,C,521243000DD,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,20.0000,90.0000,.0000,110.0000,172945447,8/31/2021,cboe,b,c,spx,spx,4530,36.2,200,c,c,bmls,110
08/31/21,CBOE,B,C,56,SPX,SPX,9,2021,4530.0000,36.200000,C,C,521243000DD,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,5.6000,25.2000,.0000,30.8000,172945433,8/31/2021,cboe,b,c,spx,spx,4530,36.2,56,c,c,bmls,30.8
08/03/21,PHLX,B,C,90,CAT,CAT,12,2021,210.0000,12.550000,O,N,                                                  ,,210,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,9.0000,22.5000,.0000,31.5000,168097857,8/3/2021,phlx,b,c,cat,cat,210,12.55,90,o,n,210,31.5
08/04/21,PHLX,B,P,200,DIS,DIS,6,2022,155.0000,9.400000,O,N,                                                  ,,210,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,20.0000,50.0000,.0000,70.0000,168335770,8/4/2021,phlx,b,p,dis,dis,155,9.4,200,o,n,210,70
08/04/21,PHLX,S,P,254,U,U,8,2021,100.0000,2.550000,C,P,                                                  ,,210,,444,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,25.4000,63.5000,.0000,88.9000,168332446,8/4/2021,phlx,s,p,u,u,100,2.55,254,c,p,210,88.9
08/06/21,PHLX,B,P,406,AI,AI,6,2022,40.0000,7.400000,C,C,                                                  ,,210,,551,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,40.6000,.0000,.0000,40.6000,169011156,8/6/2021,phlx,b,p,ai,ai,40,7.4,406,c,c,210,40.6
08/06/21,PHLX,B,P,168,FSLY,FSLY,6,2022,40.0000,8.800000,O,J,                                                  ,,210,,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,16.8000,42.0000,.0000,58.8000,168984877,8/6/2021,phlx,b,p,fsly,fsly,40,8.8,168,o,j,210,58.8
08/10/21,PHLX,B,P,450,XLE,XLE,1,2023,37.0000,2.400000,C,C,                                                  ,,636,,551,792,oscarg,oscarg,,,,,etf,Y,,,,R,.100000000000000,45.0000,.0000,.0000,45.0000,169508648,8/10/2021,phlx,b,p,xle,xle,37,2.4,450,c,c,636,45
08/11/21,PHLX,S,C,620,BIDU,BIDU,8,2021,185.0000,.450000,C,P,                                                  ,,210,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,62.0000,155.0000,.0000,217.0000,169687926,8/11/2021,phlx,s,c,bidu,bidu,185,0.45,620,c,p,210,217
08/11/21,PHLX,S,C,250,LMT,LMT,10,2021,380.0000,3.600000,C,C,                                                  ,,210,,608,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,169697493,8/11/2021,phlx,s,c,lmt,lmt,380,3.6,250,c,c,210,25
08/11/21,PHLX,S,C,250,LMT,LMT,10,2021,380.0000,3.600000,C,C,                                                  ,,210,,608,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,169712402,8/11/2021,phlx,s,c,lmt,lmt,380,3.6,250,c,c,210,25
08/11/21,PHLX,S,C,150,LMT,LMT,10,2021,380.0000,3.600000,C,C,                                                  ,,210,,608,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,15.0000,.0000,.0000,15.0000,169712579,8/11/2021,phlx,s,c,lmt,lmt,380,3.6,150,c,c,210,15
08/11/21,PHLX,S,C,100,LMT,LMT,10,2021,380.0000,3.600000,C,C,                                                  ,,210,,608,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,10.0000,.0000,.0000,10.0000,169712424,8/11/2021,phlx,s,c,lmt,lmt,380,3.6,100,c,c,210,10
08/11/21,PHLX,B,C,250,LMT,LMT,10,2021,380.0000,3.600000,C,P,                                                  ,,210,,352,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,169836952,8/11/2021,phlx,b,c,lmt,lmt,380,3.6,250,c,p,210,87.5
08/16/21,PHLX,B,P,150,BABA,BABA,3,2022,160.0000,12.050000,C,C,                                                  ,,210,,273,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,15.0000,.0000,.0000,15.0000,170323240,8/16/2021,phlx,b,p,baba,baba,160,12.05,150,c,c,210,15
08/17/21,PHLX,B,P,250,MAR,MAR,6,2022,120.0000,10.700000,C,J,                                                  ,,210,,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,170608333,8/17/2021,phlx,b,p,mar,mar,120,10.7,250,c,j,210,87.5
08/20/21,PHLX,B,P,200,TGT,TGT,10,2021,245.0000,4.600000,C,P,                                                  ,,210,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,20.0000,50.0000,.0000,70.0000,171255765,8/20/2021,phlx,b,p,tgt,tgt,245,4.6,200,c,p,210,70
08/31/21,PHLX,S,P,393,NKE,NKE,1,2023,100.0000,3.100000,C,C,                                                  ,,210,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,39.3000,.0000,.0000,39.3000,173033354,8/31/2021,phlx,s,p,nke,nke,100,3.1,393,c,c,210,39.3
