drv_trade_id,drv_trade_client_trader_id,drv_trade_client_account_execution_id,floor_broker,date,side,quantity,component_type,contract_type,symbol,expiry,strike,option,price,client_id,client,trader,modifiedDate,modifiedSide,modifiedQuantity,modifiedSymbol,modifiedExpiry,modifiedExpiryMonthOnly,modifiedExpiryYearOnly,modifiedStrike,modifiedOption,modifiedPrice,charge,groupsSeparated,key
57772,118266,299812,Mando,7/16/2021,sell,235,leg,option,INDI,7/16/2021,10,put,0.95,1151,difesa,difesa,16/7/2021,s,235,indi,16/7/2021,7,2021,10,p,0.95,66.05,"[{""drv_trade_id"":""57772"",""drv_trade_client_trader_id"":""118266"",""drv_trade_client_account_execution_id"":""299812"",""floor_broker"":""Mando"",""date"":""7/16/2021"",""side"":""sell"",""quantity"":""235"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""INDI"",""expiry"":""7/16/2021"",""strike"":""10"",""option"":""put"",""price"":""0.95"",""client_id"":""1151"",""client"":""difesa"",""trader"":""difesa"",""modifiedDate"":""16/7/2021"",""modifiedSide"":""s"",""modifiedQuantity"":235,""modifiedSymbol"":""indi"",""modifiedExpiry"":""16/7/2021"",""modifiedExpiryMonthOnly"":""7"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":10,""modifiedOption"":""p"",""modifiedPrice"":0.95}]",16/7/2021|s|indi|10|16/7/2021|p|0.95|235
57769,118263,299806,Mando,7/16/2021,sell,500,leg,option,BTWN,8/20/2021,10,call,0.0563,714,vivaldi,vivaldi,16/7/2021,s,500,btwn,20/8/2021,8,2021,10,c,0.06,16.97,"[{""drv_trade_id"":""57769"",""drv_trade_client_trader_id"":""118263"",""drv_trade_client_account_execution_id"":""299806"",""floor_broker"":""Mando"",""date"":""7/16/2021"",""side"":""sell"",""quantity"":""500"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""BTWN"",""expiry"":""8/20/2021"",""strike"":""10"",""option"":""call"",""price"":""0.0563"",""client_id"":""714"",""client"":""vivaldi"",""trader"":""vivaldi"",""modifiedDate"":""16/7/2021"",""modifiedSide"":""s"",""modifiedQuantity"":500,""modifiedSymbol"":""btwn"",""modifiedExpiry"":""20/8/2021"",""modifiedExpiryMonthOnly"":""8"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":10,""modifiedOption"":""c"",""modifiedPrice"":0.06}]",16/7/2021|s|btwn|10|20/8/2021|c|0.06|500
57771,118265,299810,Mando,7/16/2021,sell,250,leg,option,BTWN,8/20/2021,10,call,0.0584,659,milton arbitrage,milton,16/7/2021,s,250,btwn,20/8/2021,8,2021,10,c,0.06,-5.05,"[{""drv_trade_id"":""57771"",""drv_trade_client_trader_id"":""118265"",""drv_trade_client_account_execution_id"":""299810"",""floor_broker"":""Mando"",""date"":""7/16/2021"",""side"":""sell"",""quantity"":""250"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""BTWN"",""expiry"":""8/20/2021"",""strike"":""10"",""option"":""call"",""price"":""0.0584"",""client_id"":""659"",""client"":""milton arbitrage"",""trader"":""milton"",""modifiedDate"":""16/7/2021"",""modifiedSide"":""s"",""modifiedQuantity"":250,""modifiedSymbol"":""btwn"",""modifiedExpiry"":""20/8/2021"",""modifiedExpiryMonthOnly"":""8"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":10,""modifiedOption"":""c"",""modifiedPrice"":0.06}]",16/7/2021|s|btwn|10|20/8/2021|c|0.06|250
58030,118802,301125,WEX FIX,7/20/2021,sell,35,leg,option,BTWN,9/17/2021,10,call,0.1,714,vivaldi,vivaldi,20/7/2021,s,35,btwn,17/9/2021,9,2021,10,c,0.1,1.84,"[{""drv_trade_id"":""58030"",""drv_trade_client_trader_id"":""118802"",""drv_trade_client_account_execution_id"":""301125"",""floor_broker"":""WEX FIX"",""date"":""7/20/2021"",""side"":""sell"",""quantity"":""35"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""BTWN"",""expiry"":""9/17/2021"",""strike"":""10"",""option"":""call"",""price"":""0.1"",""client_id"":""714"",""client"":""vivaldi"",""trader"":""vivaldi"",""modifiedDate"":""20/7/2021"",""modifiedSide"":""s"",""modifiedQuantity"":35,""modifiedSymbol"":""btwn"",""modifiedExpiry"":""17/9/2021"",""modifiedExpiryMonthOnly"":""9"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":10,""modifiedOption"":""c"",""modifiedPrice"":0.1}]",20/7/2021|s|btwn|10|17/9/2021|c|0.1|35
58031,118803,301127,WEX FIX,7/20/2021,sell,500,leg,option,CRHC,9/17/2021,10,call,0.1428,659,milton arbitrage,milton,20/7/2021,s,500,crhc,17/9/2021,9,2021,10,c,0.14,-36.36,"[{""drv_trade_id"":""58031"",""drv_trade_client_trader_id"":""118803"",""drv_trade_client_account_execution_id"":""301127"",""floor_broker"":""WEX FIX"",""date"":""7/20/2021"",""side"":""sell"",""quantity"":""500"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""CRHC"",""expiry"":""9/17/2021"",""strike"":""10"",""option"":""call"",""price"":""0.1428"",""client_id"":""659"",""client"":""milton arbitrage"",""trader"":""milton"",""modifiedDate"":""20/7/2021"",""modifiedSide"":""s"",""modifiedQuantity"":500,""modifiedSymbol"":""crhc"",""modifiedExpiry"":""17/9/2021"",""modifiedExpiryMonthOnly"":""9"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":10,""modifiedOption"":""c"",""modifiedPrice"":0.14}]",20/7/2021|s|crhc|10|17/9/2021|c|0.14|500
58220,119215,302100,Mando,7/22/2021,sell,1000,leg,option,AAPL,7/30/2021,141,put,1.1593,195,citibank,jason huang,22/7/2021,s,1000,aapl,30/7/2021,7,2021,141,p,1.16,50,"[{""drv_trade_id"":""58220"",""drv_trade_client_trader_id"":""119215"",""drv_trade_client_account_execution_id"":""302100"",""floor_broker"":""Mando"",""date"":""7/22/2021"",""side"":""sell"",""quantity"":""1000"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""AAPL"",""expiry"":""7/30/2021"",""strike"":""141"",""option"":""put"",""price"":""1.1593"",""client_id"":""195"",""client"":""citibank"",""trader"":""jason huang"",""modifiedDate"":""22/7/2021"",""modifiedSide"":""s"",""modifiedQuantity"":1000,""modifiedSymbol"":""aapl"",""modifiedExpiry"":""30/7/2021"",""modifiedExpiryMonthOnly"":""7"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":141,""modifiedOption"":""p"",""modifiedPrice"":1.16}]",22/7/2021|s|aapl|141|30/7/2021|p|1.16|1000
58270,119320,302395,WEX FIX,7/22/2021,buy,583,leg,option,ATIP,8/20/2021,10,call,0.199828,1151,difesa,difesa,22/7/2021,b,583,atip,20/8/2021,8,2021,10,c,0.2,178.85,"[{""drv_trade_id"":""58270"",""drv_trade_client_trader_id"":""119320"",""drv_trade_client_account_execution_id"":""302395"",""floor_broker"":""WEX FIX"",""date"":""7/22/2021"",""side"":""buy"",""quantity"":""583"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""ATIP"",""expiry"":""8/20/2021"",""strike"":""10"",""option"":""call"",""price"":""0.199828"",""client_id"":""1151"",""client"":""difesa"",""trader"":""difesa"",""modifiedDate"":""22/7/2021"",""modifiedSide"":""b"",""modifiedQuantity"":583,""modifiedSymbol"":""atip"",""modifiedExpiry"":""20/8/2021"",""modifiedExpiryMonthOnly"":""8"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":10,""modifiedOption"":""c"",""modifiedPrice"":0.2}]",22/7/2021|b|atip|10|20/8/2021|c|0.2|583
58345,119460,302707,Mando,7/23/2021,buy,500,leg,option,ATIP,8/20/2021,10,call,0.25,1151,difesa,difesa,23/7/2021,b,500,atip,20/8/2021,8,2021,10,c,0.25,235.19,"[{""drv_trade_id"":""58345"",""drv_trade_client_trader_id"":""119460"",""drv_trade_client_account_execution_id"":""302707"",""floor_broker"":""Mando"",""date"":""7/23/2021"",""side"":""buy"",""quantity"":""500"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""ATIP"",""expiry"":""8/20/2021"",""strike"":""10"",""option"":""call"",""price"":""0.25"",""client_id"":""1151"",""client"":""difesa"",""trader"":""difesa"",""modifiedDate"":""23/7/2021"",""modifiedSide"":""b"",""modifiedQuantity"":500,""modifiedSymbol"":""atip"",""modifiedExpiry"":""20/8/2021"",""modifiedExpiryMonthOnly"":""8"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":10,""modifiedOption"":""c"",""modifiedPrice"":0.25}]",23/7/2021|b|atip|10|20/8/2021|c|0.25|500
58793,120120,303985,WEX INDEX,7/27/2021,buy,449,leg,option,EWT,9/17/2021,61,put,1.711804,547,newfoundland,Jonathan Myles Rosenthal,27/7/2021,b,449,ewt,17/9/2021,9,2021,61,p,1.71,-98.96,"[{""drv_trade_id"":""58793"",""drv_trade_client_trader_id"":""120120"",""drv_trade_client_account_execution_id"":""303985"",""floor_broker"":""WEX INDEX"",""date"":""7/27/2021"",""side"":""buy"",""quantity"":""449"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""EWT"",""expiry"":""9/17/2021"",""strike"":""61"",""option"":""put"",""price"":""1.711804"",""client_id"":""547"",""client"":""newfoundland"",""trader"":""Jonathan Myles Rosenthal"",""modifiedDate"":""27/7/2021"",""modifiedSide"":""b"",""modifiedQuantity"":449,""modifiedSymbol"":""ewt"",""modifiedExpiry"":""17/9/2021"",""modifiedExpiryMonthOnly"":""9"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":61,""modifiedOption"":""p"",""modifiedPrice"":1.71}]",27/7/2021|b|ewt|61|17/9/2021|p|1.71|449
58888,120351,304578,Mando,7/28/2021,buy,80,leg,option,QQQ,7/30/2021,363,put,1.2325,547,newfoundland,Jonathan Myles Rosenthal,28/7/2021,b,80,qqq,30/7/2021,7,2021,363,p,1.23,-17.17,"[{""drv_trade_id"":""58888"",""drv_trade_client_trader_id"":""120351"",""drv_trade_client_account_execution_id"":""304578"",""floor_broker"":""Mando"",""date"":""7/28/2021"",""side"":""buy"",""quantity"":""80"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""QQQ"",""expiry"":""7/30/2021"",""strike"":""363"",""option"":""put"",""price"":""1.2325"",""client_id"":""547"",""client"":""newfoundland"",""trader"":""Jonathan Myles Rosenthal"",""modifiedDate"":""28/7/2021"",""modifiedSide"":""b"",""modifiedQuantity"":80,""modifiedSymbol"":""qqq"",""modifiedExpiry"":""30/7/2021"",""modifiedExpiryMonthOnly"":""7"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":363,""modifiedOption"":""p"",""modifiedPrice"":1.23}]",28/7/2021|b|qqq|363|30/7/2021|p|1.23|80
58889,120352,304580,Mando,7/28/2021,sell,200,leg,option,VALE,8/20/2021,23,call,0.4157,547,newfoundland,Jonathan Myles Rosenthal,28/7/2021,s,200,vale,20/8/2021,8,2021,23,c,0.42,-57.69,"[{""drv_trade_id"":""58889"",""drv_trade_client_trader_id"":""120352"",""drv_trade_client_account_execution_id"":""304580"",""floor_broker"":""Mando"",""date"":""7/28/2021"",""side"":""sell"",""quantity"":""200"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""VALE"",""expiry"":""8/20/2021"",""strike"":""23"",""option"":""call"",""price"":""0.4157"",""client_id"":""547"",""client"":""newfoundland"",""trader"":""Jonathan Myles Rosenthal"",""modifiedDate"":""28/7/2021"",""modifiedSide"":""s"",""modifiedQuantity"":200,""modifiedSymbol"":""vale"",""modifiedExpiry"":""20/8/2021"",""modifiedExpiryMonthOnly"":""8"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":23,""modifiedOption"":""c"",""modifiedPrice"":0.42}]",28/7/2021|s|vale|23|20/8/2021|c|0.42|200
58890,120353,304581,Mando,7/28/2021,buy,100,leg,option,SPY,7/30/2021,446,put,7.9757,547,newfoundland,Jonathan Myles Rosenthal,28/7/2021,b,100,spy,30/7/2021,7,2021,446,p,7.98,23.44,"[{""drv_trade_id"":""58890"",""drv_trade_client_trader_id"":""120353"",""drv_trade_client_account_execution_id"":""304581"",""floor_broker"":""Mando"",""date"":""7/28/2021"",""side"":""buy"",""quantity"":""100"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""SPY"",""expiry"":""7/30/2021"",""strike"":""446"",""option"":""put"",""price"":""7.9757"",""client_id"":""547"",""client"":""newfoundland"",""trader"":""Jonathan Myles Rosenthal"",""modifiedDate"":""28/7/2021"",""modifiedSide"":""b"",""modifiedQuantity"":100,""modifiedSymbol"":""spy"",""modifiedExpiry"":""30/7/2021"",""modifiedExpiryMonthOnly"":""7"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":446,""modifiedOption"":""p"",""modifiedPrice"":7.98}]",28/7/2021|b|spy|446|30/7/2021|p|7.98|100
58891,120354,304583,Mando,7/28/2021,sell,250,leg,option,PBR,7/30/2021,11,call,0.0757,547,newfoundland,Jonathan Myles Rosenthal,28/7/2021,s,250,pbr,30/7/2021,7,2021,11,c,0.08,-59.99,"[{""drv_trade_id"":""58891"",""drv_trade_client_trader_id"":""120354"",""drv_trade_client_account_execution_id"":""304583"",""floor_broker"":""Mando"",""date"":""7/28/2021"",""side"":""sell"",""quantity"":""250"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""PBR"",""expiry"":""7/30/2021"",""strike"":""11"",""option"":""call"",""price"":""0.0757"",""client_id"":""547"",""client"":""newfoundland"",""trader"":""Jonathan Myles Rosenthal"",""modifiedDate"":""28/7/2021"",""modifiedSide"":""s"",""modifiedQuantity"":250,""modifiedSymbol"":""pbr"",""modifiedExpiry"":""30/7/2021"",""modifiedExpiryMonthOnly"":""7"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":11,""modifiedOption"":""c"",""modifiedPrice"":0.08}]",28/7/2021|s|pbr|11|30/7/2021|c|0.08|250
59510,121678,307905,WEX FIX,7/29/2021,sell,51,leg,option,GSAH,9/17/2021,10,call,0.176078,714,vivaldi,bnp account,29/7/2021,s,51,gsah,17/9/2021,9,2021,10,c,0.18,6.99,"[{""drv_trade_id"":""59510"",""drv_trade_client_trader_id"":""121678"",""drv_trade_client_account_execution_id"":""307905"",""floor_broker"":""WEX FIX"",""date"":""7/29/2021"",""side"":""sell"",""quantity"":""51"",""component_type"":""leg"",""contract_type"":""option"",""symbol"":""GSAH"",""expiry"":""9/17/2021"",""strike"":""10"",""option"":""call"",""price"":""0.176078"",""client_id"":""714"",""client"":""vivaldi"",""trader"":""bnp account"",""modifiedDate"":""29/7/2021"",""modifiedSide"":""s"",""modifiedQuantity"":51,""modifiedSymbol"":""gsah"",""modifiedExpiry"":""17/9/2021"",""modifiedExpiryMonthOnly"":""9"",""modifiedExpiryYearOnly"":""2021"",""modifiedStrike"":10,""modifiedOption"":""c"",""modifiedPrice"":0.18}]",29/7/2021|s|gsah|10|17/9/2021|c|0.18|51
57308,117167,296864,WEX FIX,07/12/2021,sell,2,leg,option,CRHC,8/20/2021,10,call,0.1,659,milton arbitrage,milton,12/7/2021,s,2,crhc,20/8/2021,8,2021,10,c,0.1,0.1,undefined,undefined
57574,117793,298543,Mando,7/15/2021,buy,1100,leg,option,GDX,3/18/2022,34,put,2.99,251,ubs,nelson zhu,15/7/2021,b,1100,gdx,18/3/2022,3,2022,34,p,2.99,77,undefined,undefined
57595,117855,298712,Mando,7/15/2021,sell,1000,leg,option,GDX,1/21/2022,31,put,1.3,195,citibank,eric g he,15/7/2021,s,1000,gdx,21/1/2022,1,2022,31,p,1.3,70,undefined,undefined
57595,117854,298708,Mando,7/15/2021,buy,1000,leg,option,GDX,1/20/2023,32,put,3.65,251,ubs,nelson zhu,15/7/2021,b,1000,gdx,20/1/2023,1,2023,32,p,3.65,70,undefined,undefined
56698,115781,293516,EDF,07/01/2021,sell,77,leg,future,3M EURO EURIBOR,12/12/2022,,,100.445,927,cacib,franck bellaiche,1/7/2021,s,77,3m euro euribor,12/12/2022,12,2022,0,,100.44,-19.25,undefined,undefined
